tool	rank	metric	sample	value
sylph_marmg_v0.5.profile	species	Shannon diversity	marmgCAMI2_short_read_sample_0	4.276973252170575
sylph_marmg_v0.5.profile	species	Shannon equitability	marmgCAMI2_short_read_sample_0	0.7639605023512335
sylph_marmg_v0.5.profile	superkingdom	True positives	marmgCAMI2_short_read_sample_0	2.0
sylph_marmg_v0.5.profile	superkingdom	False negatives	marmgCAMI2_short_read_sample_0	0.0
sylph_marmg_v0.5.profile	superkingdom	False positives	marmgCAMI2_short_read_sample_0	0.0
sylph_marmg_v0.5.profile	superkingdom	Completeness	marmgCAMI2_short_read_sample_0	1.0
sylph_marmg_v0.5.profile	superkingdom	Purity	marmgCAMI2_short_read_sample_0	1.0
sylph_marmg_v0.5.profile	superkingdom	F1 score	marmgCAMI2_short_read_sample_0	1.0
sylph_marmg_v0.5.profile	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_0	1.0
sylph_marmg_v0.5.profile	phylum	True positives	marmgCAMI2_short_read_sample_0	15.0
sylph_marmg_v0.5.profile	phylum	False negatives	marmgCAMI2_short_read_sample_0	2.0
sylph_marmg_v0.5.profile	phylum	False positives	marmgCAMI2_short_read_sample_0	0.0
sylph_marmg_v0.5.profile	phylum	Completeness	marmgCAMI2_short_read_sample_0	0.8823529411764706
sylph_marmg_v0.5.profile	phylum	Purity	marmgCAMI2_short_read_sample_0	1.0
sylph_marmg_v0.5.profile	phylum	F1 score	marmgCAMI2_short_read_sample_0	0.9375
sylph_marmg_v0.5.profile	phylum	Jaccard index	marmgCAMI2_short_read_sample_0	0.8823529411764706
sylph_marmg_v0.5.profile	class	True positives	marmgCAMI2_short_read_sample_0	23.0
sylph_marmg_v0.5.profile	class	False negatives	marmgCAMI2_short_read_sample_0	2.0
sylph_marmg_v0.5.profile	class	False positives	marmgCAMI2_short_read_sample_0	1.0
sylph_marmg_v0.5.profile	class	Completeness	marmgCAMI2_short_read_sample_0	0.92
sylph_marmg_v0.5.profile	class	Purity	marmgCAMI2_short_read_sample_0	0.9583333333333334
sylph_marmg_v0.5.profile	class	F1 score	marmgCAMI2_short_read_sample_0	0.9387755102040817
sylph_marmg_v0.5.profile	class	Jaccard index	marmgCAMI2_short_read_sample_0	0.8846153846153846
sylph_marmg_v0.5.profile	order	True positives	marmgCAMI2_short_read_sample_0	63.0
sylph_marmg_v0.5.profile	order	False negatives	marmgCAMI2_short_read_sample_0	4.0
sylph_marmg_v0.5.profile	order	False positives	marmgCAMI2_short_read_sample_0	1.0
sylph_marmg_v0.5.profile	order	Completeness	marmgCAMI2_short_read_sample_0	0.9402985074626866
sylph_marmg_v0.5.profile	order	Purity	marmgCAMI2_short_read_sample_0	0.984375
sylph_marmg_v0.5.profile	order	F1 score	marmgCAMI2_short_read_sample_0	0.9618320610687023
sylph_marmg_v0.5.profile	order	Jaccard index	marmgCAMI2_short_read_sample_0	0.9264705882352942
sylph_marmg_v0.5.profile	family	True positives	marmgCAMI2_short_read_sample_0	102.0
sylph_marmg_v0.5.profile	family	False negatives	marmgCAMI2_short_read_sample_0	7.0
sylph_marmg_v0.5.profile	family	False positives	marmgCAMI2_short_read_sample_0	3.0
sylph_marmg_v0.5.profile	family	Completeness	marmgCAMI2_short_read_sample_0	0.9357798165137615
sylph_marmg_v0.5.profile	family	Purity	marmgCAMI2_short_read_sample_0	0.9714285714285714
sylph_marmg_v0.5.profile	family	F1 score	marmgCAMI2_short_read_sample_0	0.9532710280373832
sylph_marmg_v0.5.profile	family	Jaccard index	marmgCAMI2_short_read_sample_0	0.9107142857142857
sylph_marmg_v0.5.profile	genus	True positives	marmgCAMI2_short_read_sample_0	167.0
sylph_marmg_v0.5.profile	genus	False negatives	marmgCAMI2_short_read_sample_0	14.0
sylph_marmg_v0.5.profile	genus	False positives	marmgCAMI2_short_read_sample_0	9.0
sylph_marmg_v0.5.profile	genus	Completeness	marmgCAMI2_short_read_sample_0	0.9226519337016574
sylph_marmg_v0.5.profile	genus	Purity	marmgCAMI2_short_read_sample_0	0.9488636363636364
sylph_marmg_v0.5.profile	genus	F1 score	marmgCAMI2_short_read_sample_0	0.9355742296918768
sylph_marmg_v0.5.profile	genus	Jaccard index	marmgCAMI2_short_read_sample_0	0.8789473684210526
sylph_marmg_v0.5.profile	species	True positives	marmgCAMI2_short_read_sample_0	234.0
sylph_marmg_v0.5.profile	species	False negatives	marmgCAMI2_short_read_sample_0	22.0
sylph_marmg_v0.5.profile	species	False positives	marmgCAMI2_short_read_sample_0	36.0
sylph_marmg_v0.5.profile	species	Completeness	marmgCAMI2_short_read_sample_0	0.9140625
sylph_marmg_v0.5.profile	species	Purity	marmgCAMI2_short_read_sample_0	0.8666666666666667
sylph_marmg_v0.5.profile	species	F1 score	marmgCAMI2_short_read_sample_0	0.8897338403041826
sylph_marmg_v0.5.profile	species	Jaccard index	marmgCAMI2_short_read_sample_0	0.8013698630136986
sylph_marmg_v0.5.profile	strain	True positives	marmgCAMI2_short_read_sample_0	0.0
sylph_marmg_v0.5.profile	strain	False negatives	marmgCAMI2_short_read_sample_0	389.0
sylph_marmg_v0.5.profile	strain	False positives	marmgCAMI2_short_read_sample_0	0.0
sylph_marmg_v0.5.profile	strain	Completeness	marmgCAMI2_short_read_sample_0	0.0
sylph_marmg_v0.5.profile	strain	Purity	marmgCAMI2_short_read_sample_0	0.0
sylph_marmg_v0.5.profile	strain	Jaccard index	marmgCAMI2_short_read_sample_0	0.0
sylph_marmg_v0.5.profile	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_0	0.00043799999999874826
sylph_marmg_v0.5.profile	phylum	L1 norm error	marmgCAMI2_short_read_sample_0	0.05455000000000018
sylph_marmg_v0.5.profile	class	L1 norm error	marmgCAMI2_short_read_sample_0	0.055620000000000065
sylph_marmg_v0.5.profile	order	L1 norm error	marmgCAMI2_short_read_sample_0	0.09079899999999995
sylph_marmg_v0.5.profile	family	L1 norm error	marmgCAMI2_short_read_sample_0	0.11767199999999994
sylph_marmg_v0.5.profile	genus	L1 norm error	marmgCAMI2_short_read_sample_0	0.11842300000000003
sylph_marmg_v0.5.profile	species	L1 norm error	marmgCAMI2_short_read_sample_0	0.2481359999999999
sylph_marmg_v0.5.profile	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_0	0.010791482476190406
sylph_marmg_v0.5.profile	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_0	0.3563506479366447
sylph_marmg_v0.5.profile	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_0	1.8240225558846568
sylph_marmg_v0.5.profile	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_0	1545.9996900000003
sylph_marmg_v0.5.profile	superkingdom	Sum of abundances	marmgCAMI2_short_read_sample_0	1.0000060000000013
sylph_marmg_v0.5.profile	phylum	Sum of abundances	marmgCAMI2_short_read_sample_0	1.0000060000000004
sylph_marmg_v0.5.profile	class	Sum of abundances	marmgCAMI2_short_read_sample_0	0.9642820000000001
sylph_marmg_v0.5.profile	order	Sum of abundances	marmgCAMI2_short_read_sample_0	0.9609929999999999
sylph_marmg_v0.5.profile	family	Sum of abundances	marmgCAMI2_short_read_sample_0	0.9553200000000001
sylph_marmg_v0.5.profile	genus	Sum of abundances	marmgCAMI2_short_read_sample_0	0.9954810000000005
sylph_marmg_v0.5.profile	species	Sum of abundances	marmgCAMI2_short_read_sample_0	1.0000060000000008
sylph_marmg_v0.5.profile	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_0	2.0
sylph_marmg_v0.5.profile	phylum	Taxon counts	marmgCAMI2_short_read_sample_0	15.0
sylph_marmg_v0.5.profile	class	Taxon counts	marmgCAMI2_short_read_sample_0	24.0
sylph_marmg_v0.5.profile	order	Taxon counts	marmgCAMI2_short_read_sample_0	64.0
sylph_marmg_v0.5.profile	family	Taxon counts	marmgCAMI2_short_read_sample_0	105.0
sylph_marmg_v0.5.profile	genus	Taxon counts	marmgCAMI2_short_read_sample_0	176.0
sylph_marmg_v0.5.profile	species	Taxon counts	marmgCAMI2_short_read_sample_0	270.0
sylph_marmg_v0.5.profile	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.004757502378751293
sylph_marmg_v0.5.profile	phylum	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.022793386272359585
sylph_marmg_v0.5.profile	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.02400135794468385
sylph_marmg_v0.5.profile	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.0351207288104623
sylph_marmg_v0.5.profile	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.038171525636450494
sylph_marmg_v0.5.profile	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.052327616557364974
sylph_marmg_v0.5.profile	species	Bray-Curtis distance	marmgCAMI2_short_read_sample_1	0.1002051533299517
sylph_marmg_v0.5.profile	superkingdom	Shannon diversity	marmgCAMI2_short_read_sample_1	0.3564396539539709
sylph_marmg_v0.5.profile	superkingdom	Shannon equitability	marmgCAMI2_short_read_sample_1	0.5142337211355721
sylph_marmg_v0.5.profile	phylum	Shannon diversity	marmgCAMI2_short_read_sample_1	1.2981388604511999
sylph_marmg_v0.5.profile	phylum	Shannon equitability	marmgCAMI2_short_read_sample_1	0.44087816716062433
sylph_marmg_v0.5.profile	class	Shannon diversity	marmgCAMI2_short_read_sample_1	1.8480754813900553
sylph_marmg_v0.5.profile	class	Shannon equitability	marmgCAMI2_short_read_sample_1	0.5433602564067911
sylph_marmg_v0.5.profile	order	Shannon diversity	marmgCAMI2_short_read_sample_1	3.0757965524452646
sylph_marmg_v0.5.profile	order	Shannon equitability	marmgCAMI2_short_read_sample_1	0.726433439760115
sylph_marmg_v0.5.profile	family	Shannon diversity	marmgCAMI2_short_read_sample_1	3.581562730949058
sylph_marmg_v0.5.profile	family	Shannon equitability	marmgCAMI2_short_read_sample_1	0.7562104438768095
sylph_marmg_v0.5.profile	genus	Shannon diversity	marmgCAMI2_short_read_sample_1	4.160383230246035
sylph_marmg_v0.5.profile	genus	Shannon equitability	marmgCAMI2_short_read_sample_1	0.7882328253271722
sylph_marmg_v0.5.profile	species	Shannon diversity	marmgCAMI2_short_read_sample_1	4.721421326941247
sylph_marmg_v0.5.profile	species	Shannon equitability	marmgCAMI2_short_read_sample_1	0.8230387559163107
sylph_marmg_v0.5.profile	superkingdom	True positives	marmgCAMI2_short_read_sample_1	2.0
sylph_marmg_v0.5.profile	superkingdom	False negatives	marmgCAMI2_short_read_sample_1	0.0
sylph_marmg_v0.5.profile	superkingdom	False positives	marmgCAMI2_short_read_sample_1	0.0
sylph_marmg_v0.5.profile	superkingdom	Completeness	marmgCAMI2_short_read_sample_1	1.0
sylph_marmg_v0.5.profile	superkingdom	Purity	marmgCAMI2_short_read_sample_1	1.0
sylph_marmg_v0.5.profile	superkingdom	F1 score	marmgCAMI2_short_read_sample_1	1.0
sylph_marmg_v0.5.profile	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_1	1.0
sylph_marmg_v0.5.profile	phylum	True positives	marmgCAMI2_short_read_sample_1	19.0
sylph_marmg_v0.5.profile	phylum	False negatives	marmgCAMI2_short_read_sample_1	2.0
sylph_marmg_v0.5.profile	phylum	False positives	marmgCAMI2_short_read_sample_1	0.0
sylph_marmg_v0.5.profile	phylum	Completeness	marmgCAMI2_short_read_sample_1	0.9047619047619048
sylph_marmg_v0.5.profile	phylum	Purity	marmgCAMI2_short_read_sample_1	1.0
sylph_marmg_v0.5.profile	phylum	F1 score	marmgCAMI2_short_read_sample_1	0.9500000000000001
sylph_marmg_v0.5.profile	phylum	Jaccard index	marmgCAMI2_short_read_sample_1	0.9047619047619048
sylph_marmg_v0.5.profile	class	True positives	marmgCAMI2_short_read_sample_1	28.0
sylph_marmg_v0.5.profile	class	False negatives	marmgCAMI2_short_read_sample_1	3.0
sylph_marmg_v0.5.profile	class	False positives	marmgCAMI2_short_read_sample_1	2.0
sylph_marmg_v0.5.profile	class	Completeness	marmgCAMI2_short_read_sample_1	0.9032258064516129
sylph_marmg_v0.5.profile	class	Purity	marmgCAMI2_short_read_sample_1	0.9333333333333333
sylph_marmg_v0.5.profile	class	F1 score	marmgCAMI2_short_read_sample_1	0.9180327868852459
sylph_marmg_v0.5.profile	class	Jaccard index	marmgCAMI2_short_read_sample_1	0.8484848484848485
sylph_marmg_v0.5.profile	order	True positives	marmgCAMI2_short_read_sample_1	66.0
sylph_marmg_v0.5.profile	order	False negatives	marmgCAMI2_short_read_sample_1	6.0
sylph_marmg_v0.5.profile	order	False positives	marmgCAMI2_short_read_sample_1	3.0
sylph_marmg_v0.5.profile	order	Completeness	marmgCAMI2_short_read_sample_1	0.9166666666666666
sylph_marmg_v0.5.profile	order	Purity	marmgCAMI2_short_read_sample_1	0.9565217391304348
sylph_marmg_v0.5.profile	order	F1 score	marmgCAMI2_short_read_sample_1	0.9361702127659574
sylph_marmg_v0.5.profile	order	Jaccard index	marmgCAMI2_short_read_sample_1	0.88
sylph_marmg_v0.5.profile	family	True positives	marmgCAMI2_short_read_sample_1	110.0
sylph_marmg_v0.5.profile	family	False negatives	marmgCAMI2_short_read_sample_1	7.0
sylph_marmg_v0.5.profile	family	False positives	marmgCAMI2_short_read_sample_1	4.0
sylph_marmg_v0.5.profile	family	Completeness	marmgCAMI2_short_read_sample_1	0.9401709401709402
sylph_marmg_v0.5.profile	family	Purity	marmgCAMI2_short_read_sample_1	0.9649122807017544
sylph_marmg_v0.5.profile	family	F1 score	marmgCAMI2_short_read_sample_1	0.9523809523809523
sylph_marmg_v0.5.profile	family	Jaccard index	marmgCAMI2_short_read_sample_1	0.9090909090909091
sylph_marmg_v0.5.profile	genus	True positives	marmgCAMI2_short_read_sample_1	188.0
sylph_marmg_v0.5.profile	genus	False negatives	marmgCAMI2_short_read_sample_1	15.0
sylph_marmg_v0.5.profile	genus	False positives	marmgCAMI2_short_read_sample_1	8.0
sylph_marmg_v0.5.profile	genus	Completeness	marmgCAMI2_short_read_sample_1	0.9261083743842364
sylph_marmg_v0.5.profile	genus	Purity	marmgCAMI2_short_read_sample_1	0.9591836734693877
sylph_marmg_v0.5.profile	genus	F1 score	marmgCAMI2_short_read_sample_1	0.9423558897243107
sylph_marmg_v0.5.profile	genus	Jaccard index	marmgCAMI2_short_read_sample_1	0.8909952606635071
sylph_marmg_v0.5.profile	species	True positives	marmgCAMI2_short_read_sample_1	276.0
sylph_marmg_v0.5.profile	species	False negatives	marmgCAMI2_short_read_sample_1	24.0
sylph_marmg_v0.5.profile	species	False positives	marmgCAMI2_short_read_sample_1	34.0
sylph_marmg_v0.5.profile	species	Completeness	marmgCAMI2_short_read_sample_1	0.92
sylph_marmg_v0.5.profile	species	Purity	marmgCAMI2_short_read_sample_1	0.8903225806451613
sylph_marmg_v0.5.profile	species	F1 score	marmgCAMI2_short_read_sample_1	0.9049180327868852
sylph_marmg_v0.5.profile	species	Jaccard index	marmgCAMI2_short_read_sample_1	0.8263473053892215
sylph_marmg_v0.5.profile	strain	True positives	marmgCAMI2_short_read_sample_1	0.0
sylph_marmg_v0.5.profile	strain	False negatives	marmgCAMI2_short_read_sample_1	450.0
sylph_marmg_v0.5.profile	strain	False positives	marmgCAMI2_short_read_sample_1	0.0
sylph_marmg_v0.5.profile	strain	Completeness	marmgCAMI2_short_read_sample_1	0.0
sylph_marmg_v0.5.profile	strain	Purity	marmgCAMI2_short_read_sample_1	0.0
sylph_marmg_v0.5.profile	strain	Jaccard index	marmgCAMI2_short_read_sample_1	0.0
sylph_marmg_v0.5.profile	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_1	0.009515000000000207
sylph_marmg_v0.5.profile	phylum	L1 norm error	marmgCAMI2_short_read_sample_1	0.0455790000000003
sylph_marmg_v0.5.profile	class	L1 norm error	marmgCAMI2_short_read_sample_1	0.04581300000000035
sylph_marmg_v0.5.profile	order	L1 norm error	marmgCAMI2_short_read_sample_1	0.06727200000000003
sylph_marmg_v0.5.profile	family	L1 norm error	marmgCAMI2_short_read_sample_1	0.072629
sylph_marmg_v0.5.profile	genus	L1 norm error	marmgCAMI2_short_read_sample_1	0.10374400000000009
sylph_marmg_v0.5.profile	species	L1 norm error	marmgCAMI2_short_read_sample_1	0.19102900000000017
sylph_marmg_v0.5.profile	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_1	0.009788839238095245
sylph_marmg_v0.5.profile	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_1	0.31505986836821864
sylph_marmg_v0.5.profile	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_1	1.6435082340382234
sylph_marmg_v0.5.profile	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_1	1530.9971200000007
sylph_marmg_v0.5.profile	superkingdom	Sum of abundances	marmgCAMI2_short_read_sample_1	0.9999990000000001
sylph_marmg_v0.5.profile	phylum	Sum of abundances	marmgCAMI2_short_read_sample_1	0.9999990000000004
sylph_marmg_v0.5.profile	class	Sum of abundances	marmgCAMI2_short_read_sample_1	0.9564970000000005
sylph_marmg_v0.5.profile	order	Sum of abundances	marmgCAMI2_short_read_sample_1	0.9610600000000002
sylph_marmg_v0.5.profile	family	Sum of abundances	marmgCAMI2_short_read_sample_1	0.9545410000000003
sylph_marmg_v0.5.profile	genus	Sum of abundances	marmgCAMI2_short_read_sample_1	0.9966760000000007
sylph_marmg_v0.5.profile	species	Sum of abundances	marmgCAMI2_short_read_sample_1	0.9999990000000001
sylph_marmg_v0.5.profile	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_1	2.0
sylph_marmg_v0.5.profile	phylum	Taxon counts	marmgCAMI2_short_read_sample_1	19.0
sylph_marmg_v0.5.profile	class	Taxon counts	marmgCAMI2_short_read_sample_1	30.0
sylph_marmg_v0.5.profile	order	Taxon counts	marmgCAMI2_short_read_sample_1	69.0
sylph_marmg_v0.5.profile	family	Taxon counts	marmgCAMI2_short_read_sample_1	114.0
sylph_marmg_v0.5.profile	genus	Taxon counts	marmgCAMI2_short_read_sample_1	196.0
sylph_marmg_v0.5.profile	species	Taxon counts	marmgCAMI2_short_read_sample_1	310.0
sylph_marmg_v0.5.profile	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.002190006570019571
sylph_marmg_v0.5.profile	phylum	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.016379967240065643
sylph_marmg_v0.5.profile	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.016127813986406295
sylph_marmg_v0.5.profile	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.03258922867131551
sylph_marmg_v0.5.profile	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.04063804661656203
sylph_marmg_v0.5.profile	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.04559158888149204
sylph_marmg_v0.5.profile	species	Bray-Curtis distance	marmgCAMI2_short_read_sample_2	0.10217884381982546
sylph_marmg_v0.5.profile	superkingdom	Shannon diversity	marmgCAMI2_short_read_sample_2	0.37896260163686485
sylph_marmg_v0.5.profile	superkingdom	Shannon equitability	marmgCAMI2_short_read_sample_2	0.5467274660638847
sylph_marmg_v0.5.profile	phylum	Shannon diversity	marmgCAMI2_short_read_sample_2	1.2748965345287397
sylph_marmg_v0.5.profile	phylum	Shannon equitability	marmgCAMI2_short_read_sample_2	0.4329845323843859
sylph_marmg_v0.5.profile	class	Shannon diversity	marmgCAMI2_short_read_sample_2	1.850725258651681
sylph_marmg_v0.5.profile	class	Shannon equitability	marmgCAMI2_short_read_sample_2	0.5554056640282177
sylph_marmg_v0.5.profile	order	Shannon diversity	marmgCAMI2_short_read_sample_2	2.9273740214005777
sylph_marmg_v0.5.profile	order	Shannon equitability	marmgCAMI2_short_read_sample_2	0.6987148587772853
sylph_marmg_v0.5.profile	family	Shannon diversity	marmgCAMI2_short_read_sample_2	3.3524005649843445
sylph_marmg_v0.5.profile	family	Shannon equitability	marmgCAMI2_short_read_sample_2	0.7218170558391449
sylph_marmg_v0.5.profile	genus	Shannon diversity	marmgCAMI2_short_read_sample_2	3.9784164538386957
sylph_marmg_v0.5.profile	genus	Shannon equitability	marmgCAMI2_short_read_sample_2	0.7544882963962037
sylph_marmg_v0.5.profile	species	Shannon diversity	marmgCAMI2_short_read_sample_2	4.491720077481861
sylph_marmg_v0.5.profile	species	Shannon equitability	marmgCAMI2_short_read_sample_2	0.7898258381715172
sylph_marmg_v0.5.profile	superkingdom	True positives	marmgCAMI2_short_read_sample_2	2.0
sylph_marmg_v0.5.profile	superkingdom	False negatives	marmgCAMI2_short_read_sample_2	0.0
sylph_marmg_v0.5.profile	superkingdom	False positives	marmgCAMI2_short_read_sample_2	0.0
sylph_marmg_v0.5.profile	superkingdom	Completeness	marmgCAMI2_short_read_sample_2	1.0
sylph_marmg_v0.5.profile	superkingdom	Purity	marmgCAMI2_short_read_sample_2	1.0
sylph_marmg_v0.5.profile	superkingdom	F1 score	marmgCAMI2_short_read_sample_2	1.0
sylph_marmg_v0.5.profile	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_2	1.0
sylph_marmg_v0.5.profile	phylum	True positives	marmgCAMI2_short_read_sample_2	19.0
sylph_marmg_v0.5.profile	phylum	False negatives	marmgCAMI2_short_read_sample_2	3.0
sylph_marmg_v0.5.profile	phylum	False positives	marmgCAMI2_short_read_sample_2	0.0
sylph_marmg_v0.5.profile	phylum	Completeness	marmgCAMI2_short_read_sample_2	0.8636363636363636
sylph_marmg_v0.5.profile	phylum	Purity	marmgCAMI2_short_read_sample_2	1.0
sylph_marmg_v0.5.profile	phylum	F1 score	marmgCAMI2_short_read_sample_2	0.9268292682926829
sylph_marmg_v0.5.profile	phylum	Jaccard index	marmgCAMI2_short_read_sample_2	0.8636363636363636
sylph_marmg_v0.5.profile	class	True positives	marmgCAMI2_short_read_sample_2	26.0
sylph_marmg_v0.5.profile	class	False negatives	marmgCAMI2_short_read_sample_2	2.0
sylph_marmg_v0.5.profile	class	False positives	marmgCAMI2_short_read_sample_2	2.0
sylph_marmg_v0.5.profile	class	Completeness	marmgCAMI2_short_read_sample_2	0.9285714285714286
sylph_marmg_v0.5.profile	class	Purity	marmgCAMI2_short_read_sample_2	0.9285714285714286
sylph_marmg_v0.5.profile	class	F1 score	marmgCAMI2_short_read_sample_2	0.9285714285714286
sylph_marmg_v0.5.profile	class	Jaccard index	marmgCAMI2_short_read_sample_2	0.8666666666666667
sylph_marmg_v0.5.profile	order	True positives	marmgCAMI2_short_read_sample_2	65.0
sylph_marmg_v0.5.profile	order	False negatives	marmgCAMI2_short_read_sample_2	3.0
sylph_marmg_v0.5.profile	order	False positives	marmgCAMI2_short_read_sample_2	1.0
sylph_marmg_v0.5.profile	order	Completeness	marmgCAMI2_short_read_sample_2	0.9558823529411765
sylph_marmg_v0.5.profile	order	Purity	marmgCAMI2_short_read_sample_2	0.9848484848484849
sylph_marmg_v0.5.profile	order	F1 score	marmgCAMI2_short_read_sample_2	0.9701492537313432
sylph_marmg_v0.5.profile	order	Jaccard index	marmgCAMI2_short_read_sample_2	0.9420289855072463
sylph_marmg_v0.5.profile	family	True positives	marmgCAMI2_short_read_sample_2	100.0
sylph_marmg_v0.5.profile	family	False negatives	marmgCAMI2_short_read_sample_2	6.0
sylph_marmg_v0.5.profile	family	False positives	marmgCAMI2_short_read_sample_2	4.0
sylph_marmg_v0.5.profile	family	Completeness	marmgCAMI2_short_read_sample_2	0.9433962264150944
sylph_marmg_v0.5.profile	family	Purity	marmgCAMI2_short_read_sample_2	0.9615384615384616
sylph_marmg_v0.5.profile	family	F1 score	marmgCAMI2_short_read_sample_2	0.9523809523809524
sylph_marmg_v0.5.profile	family	Jaccard index	marmgCAMI2_short_read_sample_2	0.9090909090909091
sylph_marmg_v0.5.profile	genus	True positives	marmgCAMI2_short_read_sample_2	185.0
sylph_marmg_v0.5.profile	genus	False negatives	marmgCAMI2_short_read_sample_2	11.0
sylph_marmg_v0.5.profile	genus	False positives	marmgCAMI2_short_read_sample_2	10.0
sylph_marmg_v0.5.profile	genus	Completeness	marmgCAMI2_short_read_sample_2	0.9438775510204082
sylph_marmg_v0.5.profile	genus	Purity	marmgCAMI2_short_read_sample_2	0.9487179487179487
sylph_marmg_v0.5.profile	genus	F1 score	marmgCAMI2_short_read_sample_2	0.9462915601023018
sylph_marmg_v0.5.profile	genus	Jaccard index	marmgCAMI2_short_read_sample_2	0.8980582524271845
sylph_marmg_v0.5.profile	species	True positives	marmgCAMI2_short_read_sample_2	255.0
sylph_marmg_v0.5.profile	species	False negatives	marmgCAMI2_short_read_sample_2	19.0
sylph_marmg_v0.5.profile	species	False positives	marmgCAMI2_short_read_sample_2	40.0
sylph_marmg_v0.5.profile	species	Completeness	marmgCAMI2_short_read_sample_2	0.9306569343065694
sylph_marmg_v0.5.profile	species	Purity	marmgCAMI2_short_read_sample_2	0.864406779661017
sylph_marmg_v0.5.profile	species	F1 score	marmgCAMI2_short_read_sample_2	0.8963093145869948
sylph_marmg_v0.5.profile	species	Jaccard index	marmgCAMI2_short_read_sample_2	0.8121019108280255
sylph_marmg_v0.5.profile	strain	True positives	marmgCAMI2_short_read_sample_2	0.0
sylph_marmg_v0.5.profile	strain	False negatives	marmgCAMI2_short_read_sample_2	429.0
sylph_marmg_v0.5.profile	strain	False positives	marmgCAMI2_short_read_sample_2	0.0
sylph_marmg_v0.5.profile	strain	Completeness	marmgCAMI2_short_read_sample_2	0.0
sylph_marmg_v0.5.profile	strain	Purity	marmgCAMI2_short_read_sample_2	0.0
sylph_marmg_v0.5.profile	strain	Jaccard index	marmgCAMI2_short_read_sample_2	0.0
sylph_marmg_v0.5.profile	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_2	0.004379999999999722
sylph_marmg_v0.5.profile	phylum	L1 norm error	marmgCAMI2_short_read_sample_2	0.032760000000000254
sylph_marmg_v0.5.profile	class	L1 norm error	marmgCAMI2_short_read_sample_2	0.03117400000000026
sylph_marmg_v0.5.profile	order	L1 norm error	marmgCAMI2_short_read_sample_2	0.06223200000000004
sylph_marmg_v0.5.profile	family	L1 norm error	marmgCAMI2_short_read_sample_2	0.07687799999999999
sylph_marmg_v0.5.profile	genus	L1 norm error	marmgCAMI2_short_read_sample_2	0.09012600000000004
sylph_marmg_v0.5.profile	species	L1 norm error	marmgCAMI2_short_read_sample_2	0.1938019999999998
sylph_marmg_v0.5.profile	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_2	0.009075876095238104
sylph_marmg_v0.5.profile	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_2	0.3394791140428973
sylph_marmg_v0.5.profile	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_2	1.6140759246355436
sylph_marmg_v0.5.profile	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_2	1579.9996300000003
sylph_marmg_v0.5.profile	superkingdom	Sum of abundances	marmgCAMI2_short_read_sample_2	0.9999939999999998
sylph_marmg_v0.5.profile	phylum	Sum of abundances	marmgCAMI2_short_read_sample_2	0.999994
sylph_marmg_v0.5.profile	class	Sum of abundances	marmgCAMI2_short_read_sample_2	0.9685840000000002
sylph_marmg_v0.5.profile	order	Sum of abundances	marmgCAMI2_short_read_sample_2	0.9567180000000002
sylph_marmg_v0.5.profile	family	Sum of abundances	marmgCAMI2_short_read_sample_2	0.9487739999999998
sylph_marmg_v0.5.profile	genus	Sum of abundances	marmgCAMI2_short_read_sample_2	0.9961220000000004
sylph_marmg_v0.5.profile	species	Sum of abundances	marmgCAMI2_short_read_sample_2	0.9999940000000004
sylph_marmg_v0.5.profile	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_2	2.0
