tool	rank	metric	sample	value
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	Shannon equitability	marmgCAMI2_short_read_sample_5	0.742848221822425
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	Shannon diversity	marmgCAMI2_short_read_sample_5	3.151096674125921
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	Shannon equitability	marmgCAMI2_short_read_sample_5	0.7605585823829514
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	Shannon diversity	marmgCAMI2_short_read_sample_5	3.7147783770151017
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	Shannon equitability	marmgCAMI2_short_read_sample_5	0.8138683161725391
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	Shannon diversity	marmgCAMI2_short_read_sample_5	4.433994823393133
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	Shannon equitability	marmgCAMI2_short_read_sample_5	0.7394363796900241
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	Shannon diversity	marmgCAMI2_short_read_sample_5	4.433994823393133
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	Shannon equitability	marmgCAMI2_short_read_sample_5	0.7394363796900241
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	True positives	marmgCAMI2_short_read_sample_5	2.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	False negatives	marmgCAMI2_short_read_sample_5	0.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	False positives	marmgCAMI2_short_read_sample_5	2.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	Completeness	marmgCAMI2_short_read_sample_5	1.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	Purity	marmgCAMI2_short_read_sample_5	0.5
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	F1 score	marmgCAMI2_short_read_sample_5	0.6666666666666666
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_5	0.5
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	True positives	marmgCAMI2_short_read_sample_5	15.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	False negatives	marmgCAMI2_short_read_sample_5	5.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	False positives	marmgCAMI2_short_read_sample_5	1.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	Completeness	marmgCAMI2_short_read_sample_5	0.75
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	Purity	marmgCAMI2_short_read_sample_5	0.9375
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	F1 score	marmgCAMI2_short_read_sample_5	0.8333333333333334
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	Jaccard index	marmgCAMI2_short_read_sample_5	0.7142857142857143
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	True positives	marmgCAMI2_short_read_sample_5	20.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	False negatives	marmgCAMI2_short_read_sample_5	9.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	False positives	marmgCAMI2_short_read_sample_5	2.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	Completeness	marmgCAMI2_short_read_sample_5	0.6896551724137931
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	Purity	marmgCAMI2_short_read_sample_5	0.9090909090909091
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	F1 score	marmgCAMI2_short_read_sample_5	0.7843137254901961
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	Jaccard index	marmgCAMI2_short_read_sample_5	0.6451612903225806
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	True positives	marmgCAMI2_short_read_sample_5	38.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	False negatives	marmgCAMI2_short_read_sample_5	28.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	False positives	marmgCAMI2_short_read_sample_5	3.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	Completeness	marmgCAMI2_short_read_sample_5	0.5757575757575758
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	Purity	marmgCAMI2_short_read_sample_5	0.926829268292683
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	F1 score	marmgCAMI2_short_read_sample_5	0.7102803738317758
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	Jaccard index	marmgCAMI2_short_read_sample_5	0.5507246376811594
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	True positives	marmgCAMI2_short_read_sample_5	56.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	False negatives	marmgCAMI2_short_read_sample_5	51.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	False positives	marmgCAMI2_short_read_sample_5	7.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	Completeness	marmgCAMI2_short_read_sample_5	0.5233644859813084
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	Purity	marmgCAMI2_short_read_sample_5	0.8888888888888888
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	F1 score	marmgCAMI2_short_read_sample_5	0.6588235294117646
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	Jaccard index	marmgCAMI2_short_read_sample_5	0.49122807017543857
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	True positives	marmgCAMI2_short_read_sample_5	90.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	False negatives	marmgCAMI2_short_read_sample_5	124.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	False positives	marmgCAMI2_short_read_sample_5	6.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	Completeness	marmgCAMI2_short_read_sample_5	0.4205607476635514
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	Purity	marmgCAMI2_short_read_sample_5	0.9375
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	F1 score	marmgCAMI2_short_read_sample_5	0.5806451612903226
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	Jaccard index	marmgCAMI2_short_read_sample_5	0.4090909090909091
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	True positives	marmgCAMI2_short_read_sample_5	118.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	False negatives	marmgCAMI2_short_read_sample_5	213.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	False positives	marmgCAMI2_short_read_sample_5	284.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	Completeness	marmgCAMI2_short_read_sample_5	0.3564954682779456
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	Purity	marmgCAMI2_short_read_sample_5	0.2935323383084577
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	F1 score	marmgCAMI2_short_read_sample_5	0.3219645293315143
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	Jaccard index	marmgCAMI2_short_read_sample_5	0.191869918699187
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	True positives	marmgCAMI2_short_read_sample_5	0.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	False negatives	marmgCAMI2_short_read_sample_5	504.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	False positives	marmgCAMI2_short_read_sample_5	402.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	Completeness	marmgCAMI2_short_read_sample_5	0.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	Purity	marmgCAMI2_short_read_sample_5	0.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	Jaccard index	marmgCAMI2_short_read_sample_5	0.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_5	0.08126600000000002
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	L1 norm error	marmgCAMI2_short_read_sample_5	0.17788679999999998
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	L1 norm error	marmgCAMI2_short_read_sample_5	0.18884209999999996
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	L1 norm error	marmgCAMI2_short_read_sample_5	0.29356200000000005
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	L1 norm error	marmgCAMI2_short_read_sample_5	0.36091159999999994
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	L1 norm error	marmgCAMI2_short_read_sample_5	0.4053805000000002
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	L1 norm error	marmgCAMI2_short_read_sample_5	0.6268848000000006
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	L1 norm error	marmgCAMI2_short_read_sample_5	1.9889610000000013
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_5	0.031105234523809457
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_5	0.4788400348362832
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_5	4.362270378193721
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_5	3359.998381820765
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	Sum of abundances	marmgCAMI2_short_read_sample_5	0.9885938000000002
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	Sum of abundances	marmgCAMI2_short_read_sample_5	0.9885700000000002
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	Sum of abundances	marmgCAMI2_short_read_sample_5	0.9609493000000003
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	Sum of abundances	marmgCAMI2_short_read_sample_5	0.9639480000000001
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	Sum of abundances	marmgCAMI2_short_read_sample_5	0.9549126
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	Sum of abundances	marmgCAMI2_short_read_sample_5	0.9852775000000007
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	Sum of abundances	marmgCAMI2_short_read_sample_5	0.9885910000000024
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	Sum of abundances	marmgCAMI2_short_read_sample_5	0.9885910000000024
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_5	4.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	Taxon counts	marmgCAMI2_short_read_sample_5	16.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	Taxon counts	marmgCAMI2_short_read_sample_5	22.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	Taxon counts	marmgCAMI2_short_read_sample_5	41.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	Taxon counts	marmgCAMI2_short_read_sample_5	63.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	Taxon counts	marmgCAMI2_short_read_sample_5	96.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	Taxon counts	marmgCAMI2_short_read_sample_5	402.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	Taxon counts	marmgCAMI2_short_read_sample_5	402.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_sample_6	0.04521690474103363
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	Bray-Curtis distance	marmgCAMI2_short_read_sample_6	0.09006574689081533
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_6	0.09472596582492
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_6	0.15619002466982349
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_6	0.1963356091549274
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_6	0.2186788779039188
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	Bray-Curtis distance	marmgCAMI2_short_read_sample_6	0.35988609439816244
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	Bray-Curtis distance	marmgCAMI2_short_read_sample_6	1.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	Shannon diversity	marmgCAMI2_short_read_sample_6	0.24200353620408901
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	Shannon equitability	marmgCAMI2_short_read_sample_6	0.17456865077961597
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	Shannon diversity	marmgCAMI2_short_read_sample_6	1.0694629105838178
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	Shannon equitability	marmgCAMI2_short_read_sample_6	0.37747348353679
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	Shannon diversity	marmgCAMI2_short_read_sample_6	1.6098270490428306
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	Shannon equitability	marmgCAMI2_short_read_sample_6	0.49410047561709675
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	Shannon diversity	marmgCAMI2_short_read_sample_6	2.8359005905867565
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	Shannon equitability	marmgCAMI2_short_read_sample_6	0.7325635074479557
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	Shannon diversity	marmgCAMI2_short_read_sample_6	3.2891504347421705
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	Shannon equitability	marmgCAMI2_short_read_sample_6	0.7741918602586391
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	Shannon diversity	marmgCAMI2_short_read_sample_6	3.858985773495488
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	Shannon equitability	marmgCAMI2_short_read_sample_6	0.8209768945274453
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	Shannon diversity	marmgCAMI2_short_read_sample_6	4.670283840861005
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	Shannon equitability	marmgCAMI2_short_read_sample_6	0.765299303309146
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	Shannon diversity	marmgCAMI2_short_read_sample_6	4.670283840861005
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	Shannon equitability	marmgCAMI2_short_read_sample_6	0.765299303309146
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	True positives	marmgCAMI2_short_read_sample_6	2.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	False negatives	marmgCAMI2_short_read_sample_6	0.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	False positives	marmgCAMI2_short_read_sample_6	2.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	Completeness	marmgCAMI2_short_read_sample_6	1.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	Purity	marmgCAMI2_short_read_sample_6	0.5
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	F1 score	marmgCAMI2_short_read_sample_6	0.6666666666666666
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_6	0.5
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	True positives	marmgCAMI2_short_read_sample_6	16.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	False negatives	marmgCAMI2_short_read_sample_6	6.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	False positives	marmgCAMI2_short_read_sample_6	1.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	Completeness	marmgCAMI2_short_read_sample_6	0.7272727272727273
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	Purity	marmgCAMI2_short_read_sample_6	0.9411764705882353
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	F1 score	marmgCAMI2_short_read_sample_6	0.8205128205128205
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	Jaccard index	marmgCAMI2_short_read_sample_6	0.6956521739130435
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	True positives	marmgCAMI2_short_read_sample_6	24.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	False negatives	marmgCAMI2_short_read_sample_6	6.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	False positives	marmgCAMI2_short_read_sample_6	2.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	Completeness	marmgCAMI2_short_read_sample_6	0.8
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	Purity	marmgCAMI2_short_read_sample_6	0.9230769230769231
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	F1 score	marmgCAMI2_short_read_sample_6	0.8571428571428571
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	Jaccard index	marmgCAMI2_short_read_sample_6	0.75
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	True positives	marmgCAMI2_short_read_sample_6	46.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	False negatives	marmgCAMI2_short_read_sample_6	24.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	False positives	marmgCAMI2_short_read_sample_6	2.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	Completeness	marmgCAMI2_short_read_sample_6	0.6571428571428571
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	Purity	marmgCAMI2_short_read_sample_6	0.9583333333333334
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	F1 score	marmgCAMI2_short_read_sample_6	0.7796610169491525
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	Jaccard index	marmgCAMI2_short_read_sample_6	0.6388888888888888
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	True positives	marmgCAMI2_short_read_sample_6	65.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	False negatives	marmgCAMI2_short_read_sample_6	45.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	False positives	marmgCAMI2_short_read_sample_6	5.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	Completeness	marmgCAMI2_short_read_sample_6	0.5909090909090909
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	Purity	marmgCAMI2_short_read_sample_6	0.9285714285714286
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	F1 score	marmgCAMI2_short_read_sample_6	0.7222222222222223
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	Jaccard index	marmgCAMI2_short_read_sample_6	0.5652173913043478
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	True positives	marmgCAMI2_short_read_sample_6	106.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	False negatives	marmgCAMI2_short_read_sample_6	104.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	False positives	marmgCAMI2_short_read_sample_6	4.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	Completeness	marmgCAMI2_short_read_sample_6	0.5047619047619047
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	Purity	marmgCAMI2_short_read_sample_6	0.9636363636363636
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	F1 score	marmgCAMI2_short_read_sample_6	0.6625
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	Jaccard index	marmgCAMI2_short_read_sample_6	0.4953271028037383
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	True positives	marmgCAMI2_short_read_sample_6	135.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	False negatives	marmgCAMI2_short_read_sample_6	191.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	False positives	marmgCAMI2_short_read_sample_6	312.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	Completeness	marmgCAMI2_short_read_sample_6	0.41411042944785276
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	Purity	marmgCAMI2_short_read_sample_6	0.30201342281879195
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	F1 score	marmgCAMI2_short_read_sample_6	0.3492884864165589
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	Jaccard index	marmgCAMI2_short_read_sample_6	0.2115987460815047
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	True positives	marmgCAMI2_short_read_sample_6	0.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	False negatives	marmgCAMI2_short_read_sample_6	510.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	False positives	marmgCAMI2_short_read_sample_6	447.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	Completeness	marmgCAMI2_short_read_sample_6	0.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	Purity	marmgCAMI2_short_read_sample_6	0.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	Jaccard index	marmgCAMI2_short_read_sample_6	0.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_6	0.08990890000000004
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	L1 norm error	marmgCAMI2_short_read_sample_6	0.17908520000000003
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	L1 norm error	marmgCAMI2_short_read_sample_6	0.17987220000000004
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	L1 norm error	marmgCAMI2_short_read_sample_6	0.3031577000000001
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	L1 norm error	marmgCAMI2_short_read_sample_6	0.3777600000000001
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	L1 norm error	marmgCAMI2_short_read_sample_6	0.43177390000000015
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	L1 norm error	marmgCAMI2_short_read_sample_6	0.6708781000000015
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	L1 norm error	marmgCAMI2_short_read_sample_6	1.9880600999999904
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_6	0.03208219610952384
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_6	0.45293183751996097
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_6	4.427733718527285
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_6	3438.999521011745
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	Sum of abundances	marmgCAMI2_short_read_sample_6	0.9883913
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	Sum of abundances	marmgCAMI2_short_read_sample_6	0.9883730000000002
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	Sum of abundances	marmgCAMI2_short_read_sample_6	0.9556390000000003
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	Sum of abundances	marmgCAMI2_short_read_sample_6	0.9680443000000003
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	Sum of abundances	marmgCAMI2_short_read_sample_6	0.9598424000000005
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	Sum of abundances	marmgCAMI2_short_read_sample_6	0.9848754999999998
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	Sum of abundances	marmgCAMI2_short_read_sample_6	0.9883900999999998
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	Sum of abundances	marmgCAMI2_short_read_sample_6	0.9883900999999998
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_6	4.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	Taxon counts	marmgCAMI2_short_read_sample_6	17.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	class	Taxon counts	marmgCAMI2_short_read_sample_6	26.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	order	Taxon counts	marmgCAMI2_short_read_sample_6	48.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	family	Taxon counts	marmgCAMI2_short_read_sample_6	70.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	genus	Taxon counts	marmgCAMI2_short_read_sample_6	110.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	species	Taxon counts	marmgCAMI2_short_read_sample_6	447.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	strain	Taxon counts	marmgCAMI2_short_read_sample_6	447.0
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_sample_7	0.046664377023755116
marmgCAMI2_short_read_sample_0-9.metalign_0.6.2_default.profile	phylum	Bray-Curtis distance	marmgCAMI2_short_read_sample_7	0.10121197018688771
