tool	rank	metric	sample	value
Gold standard	order	Shannon equitability	strmgCAMI2_long_read_sample_12	0.536516400391656
Gold standard	family	Shannon diversity	strmgCAMI2_long_read_sample_12	1.0398147551656018
Gold standard	family	Shannon equitability	strmgCAMI2_long_read_sample_12	0.4732400892885558
Gold standard	genus	Shannon diversity	strmgCAMI2_long_read_sample_12	1.3933519564787948
Gold standard	genus	Shannon equitability	strmgCAMI2_long_read_sample_12	0.5607260766104306
Gold standard	species	Shannon diversity	strmgCAMI2_long_read_sample_12	1.4305152752284889
Gold standard	species	Shannon equitability	strmgCAMI2_long_read_sample_12	0.47751773009121246
Gold standard	strain	Shannon diversity	strmgCAMI2_long_read_sample_12	4.448909277179541
Gold standard	strain	Shannon equitability	strmgCAMI2_long_read_sample_12	0.7400950828009933
Gold standard	superkingdom	True positives	strmgCAMI2_long_read_sample_12	1.0
Gold standard	superkingdom	False negatives	strmgCAMI2_long_read_sample_12	0.0
Gold standard	superkingdom	False positives	strmgCAMI2_long_read_sample_12	0.0
Gold standard	superkingdom	Completeness	strmgCAMI2_long_read_sample_12	1.0
Gold standard	superkingdom	Purity	strmgCAMI2_long_read_sample_12	1.0
Gold standard	superkingdom	F1 score	strmgCAMI2_long_read_sample_12	1.0
Gold standard	superkingdom	Jaccard index	strmgCAMI2_long_read_sample_12	1.0
Gold standard	phylum	True positives	strmgCAMI2_long_read_sample_12	4.0
Gold standard	phylum	False negatives	strmgCAMI2_long_read_sample_12	0.0
Gold standard	phylum	False positives	strmgCAMI2_long_read_sample_12	0.0
Gold standard	phylum	Completeness	strmgCAMI2_long_read_sample_12	1.0
Gold standard	phylum	Purity	strmgCAMI2_long_read_sample_12	1.0
Gold standard	phylum	F1 score	strmgCAMI2_long_read_sample_12	1.0
Gold standard	phylum	Jaccard index	strmgCAMI2_long_read_sample_12	1.0
Gold standard	class	True positives	strmgCAMI2_long_read_sample_12	5.0
Gold standard	class	False negatives	strmgCAMI2_long_read_sample_12	0.0
Gold standard	class	False positives	strmgCAMI2_long_read_sample_12	0.0
Gold standard	class	Completeness	strmgCAMI2_long_read_sample_12	1.0
Gold standard	class	Purity	strmgCAMI2_long_read_sample_12	1.0
Gold standard	class	F1 score	strmgCAMI2_long_read_sample_12	1.0
Gold standard	class	Jaccard index	strmgCAMI2_long_read_sample_12	1.0
Gold standard	order	True positives	strmgCAMI2_long_read_sample_12	6.0
Gold standard	order	False negatives	strmgCAMI2_long_read_sample_12	0.0
Gold standard	order	False positives	strmgCAMI2_long_read_sample_12	0.0
Gold standard	order	Completeness	strmgCAMI2_long_read_sample_12	1.0
Gold standard	order	Purity	strmgCAMI2_long_read_sample_12	1.0
Gold standard	order	F1 score	strmgCAMI2_long_read_sample_12	1.0
Gold standard	order	Jaccard index	strmgCAMI2_long_read_sample_12	1.0
Gold standard	family	True positives	strmgCAMI2_long_read_sample_12	9.0
Gold standard	family	False negatives	strmgCAMI2_long_read_sample_12	0.0
Gold standard	family	False positives	strmgCAMI2_long_read_sample_12	0.0
Gold standard	family	Completeness	strmgCAMI2_long_read_sample_12	1.0
Gold standard	family	Purity	strmgCAMI2_long_read_sample_12	1.0
Gold standard	family	F1 score	strmgCAMI2_long_read_sample_12	1.0
Gold standard	family	Jaccard index	strmgCAMI2_long_read_sample_12	1.0
Gold standard	genus	True positives	strmgCAMI2_long_read_sample_12	12.0
Gold standard	genus	False negatives	strmgCAMI2_long_read_sample_12	0.0
Gold standard	genus	False positives	strmgCAMI2_long_read_sample_12	0.0
Gold standard	genus	Completeness	strmgCAMI2_long_read_sample_12	1.0
Gold standard	genus	Purity	strmgCAMI2_long_read_sample_12	1.0
Gold standard	genus	F1 score	strmgCAMI2_long_read_sample_12	1.0
Gold standard	genus	Jaccard index	strmgCAMI2_long_read_sample_12	1.0
Gold standard	species	True positives	strmgCAMI2_long_read_sample_12	20.0
Gold standard	species	False negatives	strmgCAMI2_long_read_sample_12	0.0
Gold standard	species	False positives	strmgCAMI2_long_read_sample_12	0.0
Gold standard	species	Completeness	strmgCAMI2_long_read_sample_12	1.0
Gold standard	species	Purity	strmgCAMI2_long_read_sample_12	1.0
Gold standard	species	F1 score	strmgCAMI2_long_read_sample_12	1.0
Gold standard	species	Jaccard index	strmgCAMI2_long_read_sample_12	1.0
Gold standard	strain	True positives	strmgCAMI2_long_read_sample_12	408.0
Gold standard	strain	False negatives	strmgCAMI2_long_read_sample_12	0.0
Gold standard	strain	False positives	strmgCAMI2_long_read_sample_12	0.0
Gold standard	strain	Completeness	strmgCAMI2_long_read_sample_12	1.0
Gold standard	strain	Purity	strmgCAMI2_long_read_sample_12	1.0
Gold standard	strain	F1 score	strmgCAMI2_long_read_sample_12	1.0
Gold standard	strain	Jaccard index	strmgCAMI2_long_read_sample_12	1.0
Gold standard	superkingdom	L1 norm error	strmgCAMI2_long_read_sample_12	0.0
Gold standard	phylum	L1 norm error	strmgCAMI2_long_read_sample_12	0.0
Gold standard	class	L1 norm error	strmgCAMI2_long_read_sample_12	0.0
Gold standard	order	L1 norm error	strmgCAMI2_long_read_sample_12	0.0
Gold standard	family	L1 norm error	strmgCAMI2_long_read_sample_12	0.0
Gold standard	genus	L1 norm error	strmgCAMI2_long_read_sample_12	0.0
Gold standard	species	L1 norm error	strmgCAMI2_long_read_sample_12	0.0
Gold standard	strain	L1 norm error	strmgCAMI2_long_read_sample_12	0.0
Gold standard	na	Weighted UniFrac error	strmgCAMI2_long_read_sample_12	0.0
Gold standard	na	Unweighted UniFrac error	strmgCAMI2_long_read_sample_12	0.0
Gold standard	na	Weighted UniFrac (CAMI)	strmgCAMI2_long_read_sample_12	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	strmgCAMI2_long_read_sample_12	0.0
Gold standard	superkingdom	Sum of abundances	strmgCAMI2_long_read_sample_12	1.0
Gold standard	phylum	Sum of abundances	strmgCAMI2_long_read_sample_12	1.0000010000000001
Gold standard	class	Sum of abundances	strmgCAMI2_long_read_sample_12	1.0000010000000001
Gold standard	order	Sum of abundances	strmgCAMI2_long_read_sample_12	1.0000010000000001
Gold standard	family	Sum of abundances	strmgCAMI2_long_read_sample_12	0.9997240000000001
Gold standard	genus	Sum of abundances	strmgCAMI2_long_read_sample_12	0.9709680000000002
Gold standard	species	Sum of abundances	strmgCAMI2_long_read_sample_12	0.9697879999999998
Gold standard	strain	Sum of abundances	strmgCAMI2_long_read_sample_12	1.0000130000000007
Gold standard	superkingdom	Taxon counts	strmgCAMI2_long_read_sample_12	1.0
Gold standard	phylum	Taxon counts	strmgCAMI2_long_read_sample_12	4.0
Gold standard	class	Taxon counts	strmgCAMI2_long_read_sample_12	5.0
Gold standard	order	Taxon counts	strmgCAMI2_long_read_sample_12	6.0
Gold standard	family	Taxon counts	strmgCAMI2_long_read_sample_12	9.0
Gold standard	genus	Taxon counts	strmgCAMI2_long_read_sample_12	12.0
Gold standard	species	Taxon counts	strmgCAMI2_long_read_sample_12	20.0
Gold standard	strain	Taxon counts	strmgCAMI2_long_read_sample_12	408.0
Gold standard	superkingdom	Bray-Curtis distance	strmgCAMI2_long_read_sample_13	0.0
Gold standard	phylum	Bray-Curtis distance	strmgCAMI2_long_read_sample_13	0.0
Gold standard	class	Bray-Curtis distance	strmgCAMI2_long_read_sample_13	0.0
Gold standard	order	Bray-Curtis distance	strmgCAMI2_long_read_sample_13	0.0
Gold standard	family	Bray-Curtis distance	strmgCAMI2_long_read_sample_13	0.0
Gold standard	genus	Bray-Curtis distance	strmgCAMI2_long_read_sample_13	0.0
Gold standard	species	Bray-Curtis distance	strmgCAMI2_long_read_sample_13	0.0
Gold standard	strain	Bray-Curtis distance	strmgCAMI2_long_read_sample_13	0.0
Gold standard	superkingdom	Shannon diversity	strmgCAMI2_long_read_sample_13	0.0
Gold standard	superkingdom	Shannon equitability	strmgCAMI2_long_read_sample_13	0.0
Gold standard	phylum	Shannon diversity	strmgCAMI2_long_read_sample_13	0.7596625480217859
Gold standard	phylum	Shannon equitability	strmgCAMI2_long_read_sample_13	0.5479806953900523
Gold standard	class	Shannon diversity	strmgCAMI2_long_read_sample_13	0.7681831844182089
Gold standard	class	Shannon equitability	strmgCAMI2_long_read_sample_13	0.47729904862028205
Gold standard	order	Shannon diversity	strmgCAMI2_long_read_sample_13	0.8958212932919345
Gold standard	order	Shannon equitability	strmgCAMI2_long_read_sample_13	0.4999673832771102
Gold standard	family	Shannon diversity	strmgCAMI2_long_read_sample_13	0.9531607617022703
Gold standard	family	Shannon equitability	strmgCAMI2_long_read_sample_13	0.4338021572914608
Gold standard	genus	Shannon diversity	strmgCAMI2_long_read_sample_13	1.333577740234591
Gold standard	genus	Shannon equitability	strmgCAMI2_long_read_sample_13	0.5366711624150409
Gold standard	species	Shannon diversity	strmgCAMI2_long_read_sample_13	1.3360292005252503
Gold standard	species	Shannon equitability	strmgCAMI2_long_read_sample_13	0.4459775035037595
Gold standard	strain	Shannon diversity	strmgCAMI2_long_read_sample_13	4.054204780039084
Gold standard	strain	Shannon equitability	strmgCAMI2_long_read_sample_13	0.6744343018559873
Gold standard	superkingdom	True positives	strmgCAMI2_long_read_sample_13	1.0
Gold standard	superkingdom	False negatives	strmgCAMI2_long_read_sample_13	0.0
Gold standard	superkingdom	False positives	strmgCAMI2_long_read_sample_13	0.0
Gold standard	superkingdom	Completeness	strmgCAMI2_long_read_sample_13	1.0
Gold standard	superkingdom	Purity	strmgCAMI2_long_read_sample_13	1.0
Gold standard	superkingdom	F1 score	strmgCAMI2_long_read_sample_13	1.0
Gold standard	superkingdom	Jaccard index	strmgCAMI2_long_read_sample_13	1.0
Gold standard	phylum	True positives	strmgCAMI2_long_read_sample_13	4.0
Gold standard	phylum	False negatives	strmgCAMI2_long_read_sample_13	0.0
Gold standard	phylum	False positives	strmgCAMI2_long_read_sample_13	0.0
Gold standard	phylum	Completeness	strmgCAMI2_long_read_sample_13	1.0
Gold standard	phylum	Purity	strmgCAMI2_long_read_sample_13	1.0
Gold standard	phylum	F1 score	strmgCAMI2_long_read_sample_13	1.0
Gold standard	phylum	Jaccard index	strmgCAMI2_long_read_sample_13	1.0
Gold standard	class	True positives	strmgCAMI2_long_read_sample_13	5.0
Gold standard	class	False negatives	strmgCAMI2_long_read_sample_13	0.0
Gold standard	class	False positives	strmgCAMI2_long_read_sample_13	0.0
Gold standard	class	Completeness	strmgCAMI2_long_read_sample_13	1.0
Gold standard	class	Purity	strmgCAMI2_long_read_sample_13	1.0
Gold standard	class	F1 score	strmgCAMI2_long_read_sample_13	1.0
Gold standard	class	Jaccard index	strmgCAMI2_long_read_sample_13	1.0
Gold standard	order	True positives	strmgCAMI2_long_read_sample_13	6.0
Gold standard	order	False negatives	strmgCAMI2_long_read_sample_13	0.0
Gold standard	order	False positives	strmgCAMI2_long_read_sample_13	0.0
Gold standard	order	Completeness	strmgCAMI2_long_read_sample_13	1.0
Gold standard	order	Purity	strmgCAMI2_long_read_sample_13	1.0
Gold standard	order	F1 score	strmgCAMI2_long_read_sample_13	1.0
Gold standard	order	Jaccard index	strmgCAMI2_long_read_sample_13	1.0
Gold standard	family	True positives	strmgCAMI2_long_read_sample_13	9.0
Gold standard	family	False negatives	strmgCAMI2_long_read_sample_13	0.0
Gold standard	family	False positives	strmgCAMI2_long_read_sample_13	0.0
Gold standard	family	Completeness	strmgCAMI2_long_read_sample_13	1.0
Gold standard	family	Purity	strmgCAMI2_long_read_sample_13	1.0
Gold standard	family	F1 score	strmgCAMI2_long_read_sample_13	1.0
Gold standard	family	Jaccard index	strmgCAMI2_long_read_sample_13	1.0
Gold standard	genus	True positives	strmgCAMI2_long_read_sample_13	12.0
Gold standard	genus	False negatives	strmgCAMI2_long_read_sample_13	0.0
Gold standard	genus	False positives	strmgCAMI2_long_read_sample_13	0.0
Gold standard	genus	Completeness	strmgCAMI2_long_read_sample_13	1.0
Gold standard	genus	Purity	strmgCAMI2_long_read_sample_13	1.0
Gold standard	genus	F1 score	strmgCAMI2_long_read_sample_13	1.0
Gold standard	genus	Jaccard index	strmgCAMI2_long_read_sample_13	1.0
Gold standard	species	True positives	strmgCAMI2_long_read_sample_13	20.0
Gold standard	species	False negatives	strmgCAMI2_long_read_sample_13	0.0
Gold standard	species	False positives	strmgCAMI2_long_read_sample_13	0.0
Gold standard	species	Completeness	strmgCAMI2_long_read_sample_13	1.0
Gold standard	species	Purity	strmgCAMI2_long_read_sample_13	1.0
Gold standard	species	F1 score	strmgCAMI2_long_read_sample_13	1.0
Gold standard	species	Jaccard index	strmgCAMI2_long_read_sample_13	1.0
Gold standard	strain	True positives	strmgCAMI2_long_read_sample_13	408.0
Gold standard	strain	False negatives	strmgCAMI2_long_read_sample_13	0.0
Gold standard	strain	False positives	strmgCAMI2_long_read_sample_13	0.0
Gold standard	strain	Completeness	strmgCAMI2_long_read_sample_13	1.0
Gold standard	strain	Purity	strmgCAMI2_long_read_sample_13	1.0
Gold standard	strain	F1 score	strmgCAMI2_long_read_sample_13	1.0
Gold standard	strain	Jaccard index	strmgCAMI2_long_read_sample_13	1.0
Gold standard	superkingdom	L1 norm error	strmgCAMI2_long_read_sample_13	0.0
Gold standard	phylum	L1 norm error	strmgCAMI2_long_read_sample_13	0.0
Gold standard	class	L1 norm error	strmgCAMI2_long_read_sample_13	0.0
Gold standard	order	L1 norm error	strmgCAMI2_long_read_sample_13	0.0
Gold standard	family	L1 norm error	strmgCAMI2_long_read_sample_13	0.0
Gold standard	genus	L1 norm error	strmgCAMI2_long_read_sample_13	0.0
Gold standard	species	L1 norm error	strmgCAMI2_long_read_sample_13	0.0
Gold standard	strain	L1 norm error	strmgCAMI2_long_read_sample_13	0.0
Gold standard	na	Weighted UniFrac error	strmgCAMI2_long_read_sample_13	0.0
Gold standard	na	Unweighted UniFrac error	strmgCAMI2_long_read_sample_13	0.0
Gold standard	na	Weighted UniFrac (CAMI)	strmgCAMI2_long_read_sample_13	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	strmgCAMI2_long_read_sample_13	0.0
Gold standard	superkingdom	Sum of abundances	strmgCAMI2_long_read_sample_13	1.0
Gold standard	phylum	Sum of abundances	strmgCAMI2_long_read_sample_13	1.0
Gold standard	class	Sum of abundances	strmgCAMI2_long_read_sample_13	1.000001
Gold standard	order	Sum of abundances	strmgCAMI2_long_read_sample_13	1.0000010000000001
Gold standard	family	Sum of abundances	strmgCAMI2_long_read_sample_13	0.9987699999999999
Gold standard	genus	Sum of abundances	strmgCAMI2_long_read_sample_13	0.986202
Gold standard	species	Sum of abundances	strmgCAMI2_long_read_sample_13	0.9785129999999996
Gold standard	strain	Sum of abundances	strmgCAMI2_long_read_sample_13	0.9999990000000001
Gold standard	superkingdom	Taxon counts	strmgCAMI2_long_read_sample_13	1.0
Gold standard	phylum	Taxon counts	strmgCAMI2_long_read_sample_13	4.0
Gold standard	class	Taxon counts	strmgCAMI2_long_read_sample_13	5.0
Gold standard	order	Taxon counts	strmgCAMI2_long_read_sample_13	6.0
Gold standard	family	Taxon counts	strmgCAMI2_long_read_sample_13	9.0
Gold standard	genus	Taxon counts	strmgCAMI2_long_read_sample_13	12.0
Gold standard	species	Taxon counts	strmgCAMI2_long_read_sample_13	20.0
Gold standard	strain	Taxon counts	strmgCAMI2_long_read_sample_13	408.0
Gold standard	superkingdom	Bray-Curtis distance	strmgCAMI2_long_read_sample_14	0.0
Gold standard	phylum	Bray-Curtis distance	strmgCAMI2_long_read_sample_14	0.0
Gold standard	class	Bray-Curtis distance	strmgCAMI2_long_read_sample_14	0.0
Gold standard	order	Bray-Curtis distance	strmgCAMI2_long_read_sample_14	0.0
Gold standard	family	Bray-Curtis distance	strmgCAMI2_long_read_sample_14	0.0
Gold standard	genus	Bray-Curtis distance	strmgCAMI2_long_read_sample_14	0.0
Gold standard	species	Bray-Curtis distance	strmgCAMI2_long_read_sample_14	0.0
Gold standard	strain	Bray-Curtis distance	strmgCAMI2_long_read_sample_14	0.0
Gold standard	superkingdom	Shannon diversity	strmgCAMI2_long_read_sample_14	0.0
Gold standard	superkingdom	Shannon equitability	strmgCAMI2_long_read_sample_14	0.0
Gold standard	phylum	Shannon diversity	strmgCAMI2_long_read_sample_14	0.5929108352633967
Gold standard	phylum	Shannon equitability	strmgCAMI2_long_read_sample_14	0.4276947608619178
Gold standard	class	Shannon diversity	strmgCAMI2_long_read_sample_14	0.594068523878007
Gold standard	class	Shannon equitability	strmgCAMI2_long_read_sample_14	0.3691155274076667
Gold standard	order	Shannon diversity	strmgCAMI2_long_read_sample_14	0.8373257238727669
Gold standard	order	Shannon equitability	strmgCAMI2_long_read_sample_14	0.46732038437810663
Gold standard	family	Shannon diversity	strmgCAMI2_long_read_sample_14	1.136748351499829
Gold standard	family	Shannon equitability	strmgCAMI2_long_read_sample_14	0.5173564701692682
Gold standard	genus	Shannon diversity	strmgCAMI2_long_read_sample_14	1.2555556371955505
Gold standard	genus	Shannon equitability	strmgCAMI2_long_read_sample_14	0.5052727583560003
Gold standard	species	Shannon diversity	strmgCAMI2_long_read_sample_14	1.7696949412192462
Gold standard	species	Shannon equitability	strmgCAMI2_long_read_sample_14	0.5907386841080315
Gold standard	strain	Shannon diversity	strmgCAMI2_long_read_sample_14	4.115478235615542
Gold standard	strain	Shannon equitability	strmgCAMI2_long_read_sample_14	0.6846274032102839
Gold standard	superkingdom	True positives	strmgCAMI2_long_read_sample_14	1.0
Gold standard	superkingdom	False negatives	strmgCAMI2_long_read_sample_14	0.0
Gold standard	superkingdom	False positives	strmgCAMI2_long_read_sample_14	0.0
Gold standard	superkingdom	Completeness	strmgCAMI2_long_read_sample_14	1.0
Gold standard	superkingdom	Purity	strmgCAMI2_long_read_sample_14	1.0
Gold standard	superkingdom	F1 score	strmgCAMI2_long_read_sample_14	1.0
Gold standard	superkingdom	Jaccard index	strmgCAMI2_long_read_sample_14	1.0
Gold standard	phylum	True positives	strmgCAMI2_long_read_sample_14	4.0
Gold standard	phylum	False negatives	strmgCAMI2_long_read_sample_14	0.0
Gold standard	phylum	False positives	strmgCAMI2_long_read_sample_14	0.0
Gold standard	phylum	Completeness	strmgCAMI2_long_read_sample_14	1.0
Gold standard	phylum	Purity	strmgCAMI2_long_read_sample_14	1.0
Gold standard	phylum	F1 score	strmgCAMI2_long_read_sample_14	1.0
Gold standard	phylum	Jaccard index	strmgCAMI2_long_read_sample_14	1.0
Gold standard	class	True positives	strmgCAMI2_long_read_sample_14	5.0
Gold standard	class	False negatives	strmgCAMI2_long_read_sample_14	0.0
Gold standard	class	False positives	strmgCAMI2_long_read_sample_14	0.0
Gold standard	class	Completeness	strmgCAMI2_long_read_sample_14	1.0
Gold standard	class	Purity	strmgCAMI2_long_read_sample_14	1.0
Gold standard	class	F1 score	strmgCAMI2_long_read_sample_14	1.0
Gold standard	class	Jaccard index	strmgCAMI2_long_read_sample_14	1.0
Gold standard	order	True positives	strmgCAMI2_long_read_sample_14	6.0
Gold standard	order	False negatives	strmgCAMI2_long_read_sample_14	0.0
Gold standard	order	False positives	strmgCAMI2_long_read_sample_14	0.0
Gold standard	order	Completeness	strmgCAMI2_long_read_sample_14	1.0
Gold standard	order	Purity	strmgCAMI2_long_read_sample_14	1.0
Gold standard	order	F1 score	strmgCAMI2_long_read_sample_14	1.0
Gold standard	order	Jaccard index	strmgCAMI2_long_read_sample_14	1.0
Gold standard	family	True positives	strmgCAMI2_long_read_sample_14	9.0
Gold standard	family	False negatives	strmgCAMI2_long_read_sample_14	0.0
Gold standard	family	False positives	strmgCAMI2_long_read_sample_14	0.0
Gold standard	family	Completeness	strmgCAMI2_long_read_sample_14	1.0
Gold standard	family	Purity	strmgCAMI2_long_read_sample_14	1.0
Gold standard	family	F1 score	strmgCAMI2_long_read_sample_14	1.0
Gold standard	family	Jaccard index	strmgCAMI2_long_read_sample_14	1.0
Gold standard	genus	True positives	strmgCAMI2_long_read_sample_14	12.0
Gold standard	genus	False negatives	strmgCAMI2_long_read_sample_14	0.0
Gold standard	genus	False positives	strmgCAMI2_long_read_sample_14	0.0
Gold standard	genus	Completeness	strmgCAMI2_long_read_sample_14	1.0
Gold standard	genus	Purity	strmgCAMI2_long_read_sample_14	1.0
Gold standard	genus	F1 score	strmgCAMI2_long_read_sample_14	1.0
Gold standard	genus	Jaccard index	strmgCAMI2_long_read_sample_14	1.0
Gold standard	species	True positives	strmgCAMI2_long_read_sample_14	20.0
Gold standard	species	False negatives	strmgCAMI2_long_read_sample_14	0.0
Gold standard	species	False positives	strmgCAMI2_long_read_sample_14	0.0
Gold standard	species	Completeness	strmgCAMI2_long_read_sample_14	1.0
Gold standard	species	Purity	strmgCAMI2_long_read_sample_14	1.0
Gold standard	species	F1 score	strmgCAMI2_long_read_sample_14	1.0
Gold standard	species	Jaccard index	strmgCAMI2_long_read_sample_14	1.0
Gold standard	strain	True positives	strmgCAMI2_long_read_sample_14	408.0
Gold standard	strain	False negatives	strmgCAMI2_long_read_sample_14	0.0
Gold standard	strain	False positives	strmgCAMI2_long_read_sample_14	0.0
Gold standard	strain	Completeness	strmgCAMI2_long_read_sample_14	1.0
Gold standard	strain	Purity	strmgCAMI2_long_read_sample_14	1.0
Gold standard	strain	F1 score	strmgCAMI2_long_read_sample_14	1.0
Gold standard	strain	Jaccard index	strmgCAMI2_long_read_sample_14	1.0
Gold standard	superkingdom	L1 norm error	strmgCAMI2_long_read_sample_14	0.0
Gold standard	phylum	L1 norm error	strmgCAMI2_long_read_sample_14	0.0
Gold standard	class	L1 norm error	strmgCAMI2_long_read_sample_14	0.0
Gold standard	order	L1 norm error	strmgCAMI2_long_read_sample_14	0.0
Gold standard	family	L1 norm error	strmgCAMI2_long_read_sample_14	0.0
Gold standard	genus	L1 norm error	strmgCAMI2_long_read_sample_14	0.0
Gold standard	species	L1 norm error	strmgCAMI2_long_read_sample_14	0.0
Gold standard	strain	L1 norm error	strmgCAMI2_long_read_sample_14	0.0
Gold standard	na	Weighted UniFrac error	strmgCAMI2_long_read_sample_14	0.0
Gold standard	na	Unweighted UniFrac error	strmgCAMI2_long_read_sample_14	0.0
Gold standard	na	Weighted UniFrac (CAMI)	strmgCAMI2_long_read_sample_14	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	strmgCAMI2_long_read_sample_14	0.0
Gold standard	superkingdom	Sum of abundances	strmgCAMI2_long_read_sample_14	1.0
Gold standard	phylum	Sum of abundances	strmgCAMI2_long_read_sample_14	1.0000010000000001
Gold standard	class	Sum of abundances	strmgCAMI2_long_read_sample_14	1.000001
Gold standard	order	Sum of abundances	strmgCAMI2_long_read_sample_14	1.0000010000000001
Gold standard	family	Sum of abundances	strmgCAMI2_long_read_sample_14	0.9998819999999999
Gold standard	genus	Sum of abundances	strmgCAMI2_long_read_sample_14	0.94583
Gold standard	species	Sum of abundances	strmgCAMI2_long_read_sample_14	0.9383380000000002
Gold standard	strain	Sum of abundances	strmgCAMI2_long_read_sample_14	1.0000000000000004
Gold standard	superkingdom	Taxon counts	strmgCAMI2_long_read_sample_14	1.0
Gold standard	phylum	Taxon counts	strmgCAMI2_long_read_sample_14	4.0
Gold standard	class	Taxon counts	strmgCAMI2_long_read_sample_14	5.0
Gold standard	order	Taxon counts	strmgCAMI2_long_read_sample_14	6.0
Gold standard	family	Taxon counts	strmgCAMI2_long_read_sample_14	9.0
Gold standard	genus	Taxon counts	strmgCAMI2_long_read_sample_14	12.0
Gold standard	species	Taxon counts	strmgCAMI2_long_read_sample_14	20.0
Gold standard	strain	Taxon counts	strmgCAMI2_long_read_sample_14	408.0
Gold standard	superkingdom	Bray-Curtis distance	strmgCAMI2_long_read_sample_15	0.0
Gold standard	phylum	Bray-Curtis distance	strmgCAMI2_long_read_sample_15	0.0
Gold standard	class	Bray-Curtis distance	strmgCAMI2_long_read_sample_15	0.0
Gold standard	order	Bray-Curtis distance	strmgCAMI2_long_read_sample_15	0.0
Gold standard	family	Bray-Curtis distance	strmgCAMI2_long_read_sample_15	0.0
Gold standard	genus	Bray-Curtis distance	strmgCAMI2_long_read_sample_15	0.0
Gold standard	species	Bray-Curtis distance	strmgCAMI2_long_read_sample_15	0.0
Gold standard	strain	Bray-Curtis distance	strmgCAMI2_long_read_sample_15	0.0
Gold standard	superkingdom	Shannon diversity	strmgCAMI2_long_read_sample_15	0.0
Gold standard	superkingdom	Shannon equitability	strmgCAMI2_long_read_sample_15	0.0
Gold standard	phylum	Shannon diversity	strmgCAMI2_long_read_sample_15	0.6947665628478111
Gold standard	phylum	Shannon equitability	strmgCAMI2_long_read_sample_15	0.5011681373980037
Gold standard	class	Shannon diversity	strmgCAMI2_long_read_sample_15	0.695789007644027
Gold standard	class	Shannon equitability	strmgCAMI2_long_read_sample_15	0.43231801753179877
Gold standard	order	Shannon diversity	strmgCAMI2_long_read_sample_15	0.8449284784277025
Gold standard	order	Shannon equitability	strmgCAMI2_long_read_sample_15	0.471563562486277
Gold standard	family	Shannon diversity	strmgCAMI2_long_read_sample_15	0.9746204040949519
Gold standard	family	Shannon equitability	strmgCAMI2_long_read_sample_15	0.4435688614390623
Gold standard	genus	Shannon diversity	strmgCAMI2_long_read_sample_15	1.2247376669037875
Gold standard	genus	Shannon equitability	strmgCAMI2_long_read_sample_15	0.49287069476363465
Gold standard	species	Shannon diversity	strmgCAMI2_long_read_sample_15	1.622270613375499
Gold standard	species	Shannon equitability	strmgCAMI2_long_read_sample_15	0.5415272344917913
Gold standard	strain	Shannon diversity	strmgCAMI2_long_read_sample_15	4.329229839888183
Gold standard	strain	Shannon equitability	strmgCAMI2_long_read_sample_15	0.7201858966312369
Gold standard	superkingdom	True positives	strmgCAMI2_long_read_sample_15	1.0
Gold standard	superkingdom	False negatives	strmgCAMI2_long_read_sample_15	0.0
Gold standard	superkingdom	False positives	strmgCAMI2_long_read_sample_15	0.0
Gold standard	superkingdom	Completeness	strmgCAMI2_long_read_sample_15	1.0
Gold standard	superkingdom	Purity	strmgCAMI2_long_read_sample_15	1.0
Gold standard	superkingdom	F1 score	strmgCAMI2_long_read_sample_15	1.0
Gold standard	superkingdom	Jaccard index	strmgCAMI2_long_read_sample_15	1.0
Gold standard	phylum	True positives	strmgCAMI2_long_read_sample_15	4.0
Gold standard	phylum	False negatives	strmgCAMI2_long_read_sample_15	0.0
Gold standard	phylum	False positives	strmgCAMI2_long_read_sample_15	0.0
Gold standard	phylum	Completeness	strmgCAMI2_long_read_sample_15	1.0
Gold standard	phylum	Purity	strmgCAMI2_long_read_sample_15	1.0
Gold standard	phylum	F1 score	strmgCAMI2_long_read_sample_15	1.0
Gold standard	phylum	Jaccard index	strmgCAMI2_long_read_sample_15	1.0
Gold standard	class	True positives	strmgCAMI2_long_read_sample_15	5.0
Gold standard	class	False negatives	strmgCAMI2_long_read_sample_15	0.0
Gold standard	class	False positives	strmgCAMI2_long_read_sample_15	0.0
Gold standard	class	Completeness	strmgCAMI2_long_read_sample_15	1.0
Gold standard	class	Purity	strmgCAMI2_long_read_sample_15	1.0
Gold standard	class	F1 score	strmgCAMI2_long_read_sample_15	1.0
Gold standard	class	Jaccard index	strmgCAMI2_long_read_sample_15	1.0
Gold standard	order	True positives	strmgCAMI2_long_read_sample_15	6.0
Gold standard	order	False negatives	strmgCAMI2_long_read_sample_15	0.0
Gold standard	order	False positives	strmgCAMI2_long_read_sample_15	0.0
Gold standard	order	Completeness	strmgCAMI2_long_read_sample_15	1.0
Gold standard	order	Purity	strmgCAMI2_long_read_sample_15	1.0
Gold standard	order	F1 score	strmgCAMI2_long_read_sample_15	1.0
Gold standard	order	Jaccard index	strmgCAMI2_long_read_sample_15	1.0
Gold standard	family	True positives	strmgCAMI2_long_read_sample_15	9.0
Gold standard	family	False negatives	strmgCAMI2_long_read_sample_15	0.0
