tool	rank	metric	sample	value
Gold standard	order	L1 norm error	strmgCAMI2_long_read_sample_55	0.0
Gold standard	family	L1 norm error	strmgCAMI2_long_read_sample_55	0.0
Gold standard	genus	L1 norm error	strmgCAMI2_long_read_sample_55	0.0
Gold standard	species	L1 norm error	strmgCAMI2_long_read_sample_55	0.0
Gold standard	strain	L1 norm error	strmgCAMI2_long_read_sample_55	0.0
Gold standard	na	Weighted UniFrac error	strmgCAMI2_long_read_sample_55	0.0
Gold standard	na	Unweighted UniFrac error	strmgCAMI2_long_read_sample_55	0.0
Gold standard	na	Weighted UniFrac (CAMI)	strmgCAMI2_long_read_sample_55	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	strmgCAMI2_long_read_sample_55	0.0
Gold standard	superkingdom	Sum of abundances	strmgCAMI2_long_read_sample_55	1.0
Gold standard	phylum	Sum of abundances	strmgCAMI2_long_read_sample_55	1.000001
Gold standard	class	Sum of abundances	strmgCAMI2_long_read_sample_55	1.000001
Gold standard	order	Sum of abundances	strmgCAMI2_long_read_sample_55	1.0000010000000001
Gold standard	family	Sum of abundances	strmgCAMI2_long_read_sample_55	0.9997499999999999
Gold standard	genus	Sum of abundances	strmgCAMI2_long_read_sample_55	0.835019
Gold standard	species	Sum of abundances	strmgCAMI2_long_read_sample_55	0.8338669999999998
Gold standard	strain	Sum of abundances	strmgCAMI2_long_read_sample_55	0.9999919999999999
Gold standard	superkingdom	Taxon counts	strmgCAMI2_long_read_sample_55	1.0
Gold standard	phylum	Taxon counts	strmgCAMI2_long_read_sample_55	4.0
Gold standard	class	Taxon counts	strmgCAMI2_long_read_sample_55	5.0
Gold standard	order	Taxon counts	strmgCAMI2_long_read_sample_55	6.0
Gold standard	family	Taxon counts	strmgCAMI2_long_read_sample_55	9.0
Gold standard	genus	Taxon counts	strmgCAMI2_long_read_sample_55	12.0
Gold standard	species	Taxon counts	strmgCAMI2_long_read_sample_55	20.0
Gold standard	strain	Taxon counts	strmgCAMI2_long_read_sample_55	408.0
Gold standard	superkingdom	Bray-Curtis distance	strmgCAMI2_long_read_sample_56	0.0
Gold standard	phylum	Bray-Curtis distance	strmgCAMI2_long_read_sample_56	0.0
Gold standard	class	Bray-Curtis distance	strmgCAMI2_long_read_sample_56	0.0
Gold standard	order	Bray-Curtis distance	strmgCAMI2_long_read_sample_56	0.0
Gold standard	family	Bray-Curtis distance	strmgCAMI2_long_read_sample_56	0.0
Gold standard	genus	Bray-Curtis distance	strmgCAMI2_long_read_sample_56	0.0
Gold standard	species	Bray-Curtis distance	strmgCAMI2_long_read_sample_56	0.0
Gold standard	strain	Bray-Curtis distance	strmgCAMI2_long_read_sample_56	0.0
Gold standard	superkingdom	Shannon diversity	strmgCAMI2_long_read_sample_56	0.0
Gold standard	superkingdom	Shannon equitability	strmgCAMI2_long_read_sample_56	0.0
Gold standard	phylum	Shannon diversity	strmgCAMI2_long_read_sample_56	0.6375502707731543
Gold standard	phylum	Shannon equitability	strmgCAMI2_long_read_sample_56	0.4598953069809228
Gold standard	class	Shannon diversity	strmgCAMI2_long_read_sample_56	0.652881119429934
Gold standard	class	Shannon equitability	strmgCAMI2_long_read_sample_56	0.40565784761620416
Gold standard	order	Shannon diversity	strmgCAMI2_long_read_sample_56	0.7968835267723299
Gold standard	order	Shannon equitability	strmgCAMI2_long_read_sample_56	0.4447491644152727
Gold standard	family	Shannon diversity	strmgCAMI2_long_read_sample_56	0.9563153907885041
Gold standard	family	Shannon equitability	strmgCAMI2_long_read_sample_56	0.43523789086133485
Gold standard	genus	Shannon diversity	strmgCAMI2_long_read_sample_56	1.118369808678047
Gold standard	genus	Shannon equitability	strmgCAMI2_long_read_sample_56	0.4500651196589057
Gold standard	species	Shannon diversity	strmgCAMI2_long_read_sample_56	1.1279309716471413
Gold standard	species	Shannon equitability	strmgCAMI2_long_read_sample_56	0.3765126081540721
Gold standard	strain	Shannon diversity	strmgCAMI2_long_read_sample_56	3.811795994503658
Gold standard	strain	Shannon equitability	strmgCAMI2_long_read_sample_56	0.6341085637873822
Gold standard	superkingdom	True positives	strmgCAMI2_long_read_sample_56	1.0
Gold standard	superkingdom	False negatives	strmgCAMI2_long_read_sample_56	0.0
Gold standard	superkingdom	False positives	strmgCAMI2_long_read_sample_56	0.0
Gold standard	superkingdom	Completeness	strmgCAMI2_long_read_sample_56	1.0
Gold standard	superkingdom	Purity	strmgCAMI2_long_read_sample_56	1.0
Gold standard	superkingdom	F1 score	strmgCAMI2_long_read_sample_56	1.0
Gold standard	superkingdom	Jaccard index	strmgCAMI2_long_read_sample_56	1.0
Gold standard	phylum	True positives	strmgCAMI2_long_read_sample_56	4.0
Gold standard	phylum	False negatives	strmgCAMI2_long_read_sample_56	0.0
Gold standard	phylum	False positives	strmgCAMI2_long_read_sample_56	0.0
Gold standard	phylum	Completeness	strmgCAMI2_long_read_sample_56	1.0
Gold standard	phylum	Purity	strmgCAMI2_long_read_sample_56	1.0
Gold standard	phylum	F1 score	strmgCAMI2_long_read_sample_56	1.0
Gold standard	phylum	Jaccard index	strmgCAMI2_long_read_sample_56	1.0
Gold standard	class	True positives	strmgCAMI2_long_read_sample_56	5.0
Gold standard	class	False negatives	strmgCAMI2_long_read_sample_56	0.0
Gold standard	class	False positives	strmgCAMI2_long_read_sample_56	0.0
Gold standard	class	Completeness	strmgCAMI2_long_read_sample_56	1.0
Gold standard	class	Purity	strmgCAMI2_long_read_sample_56	1.0
Gold standard	class	F1 score	strmgCAMI2_long_read_sample_56	1.0
Gold standard	class	Jaccard index	strmgCAMI2_long_read_sample_56	1.0
Gold standard	order	True positives	strmgCAMI2_long_read_sample_56	6.0
Gold standard	order	False negatives	strmgCAMI2_long_read_sample_56	0.0
Gold standard	order	False positives	strmgCAMI2_long_read_sample_56	0.0
Gold standard	order	Completeness	strmgCAMI2_long_read_sample_56	1.0
Gold standard	order	Purity	strmgCAMI2_long_read_sample_56	1.0
Gold standard	order	F1 score	strmgCAMI2_long_read_sample_56	1.0
Gold standard	order	Jaccard index	strmgCAMI2_long_read_sample_56	1.0
Gold standard	family	True positives	strmgCAMI2_long_read_sample_56	9.0
Gold standard	family	False negatives	strmgCAMI2_long_read_sample_56	0.0
Gold standard	family	False positives	strmgCAMI2_long_read_sample_56	0.0
Gold standard	family	Completeness	strmgCAMI2_long_read_sample_56	1.0
Gold standard	family	Purity	strmgCAMI2_long_read_sample_56	1.0
Gold standard	family	F1 score	strmgCAMI2_long_read_sample_56	1.0
Gold standard	family	Jaccard index	strmgCAMI2_long_read_sample_56	1.0
Gold standard	genus	True positives	strmgCAMI2_long_read_sample_56	12.0
Gold standard	genus	False negatives	strmgCAMI2_long_read_sample_56	0.0
Gold standard	genus	False positives	strmgCAMI2_long_read_sample_56	0.0
Gold standard	genus	Completeness	strmgCAMI2_long_read_sample_56	1.0
Gold standard	genus	Purity	strmgCAMI2_long_read_sample_56	1.0
Gold standard	genus	F1 score	strmgCAMI2_long_read_sample_56	1.0
Gold standard	genus	Jaccard index	strmgCAMI2_long_read_sample_56	1.0
Gold standard	species	True positives	strmgCAMI2_long_read_sample_56	20.0
Gold standard	species	False negatives	strmgCAMI2_long_read_sample_56	0.0
Gold standard	species	False positives	strmgCAMI2_long_read_sample_56	0.0
Gold standard	species	Completeness	strmgCAMI2_long_read_sample_56	1.0
Gold standard	species	Purity	strmgCAMI2_long_read_sample_56	1.0
Gold standard	species	F1 score	strmgCAMI2_long_read_sample_56	1.0
Gold standard	species	Jaccard index	strmgCAMI2_long_read_sample_56	1.0
Gold standard	strain	True positives	strmgCAMI2_long_read_sample_56	408.0
Gold standard	strain	False negatives	strmgCAMI2_long_read_sample_56	0.0
Gold standard	strain	False positives	strmgCAMI2_long_read_sample_56	0.0
Gold standard	strain	Completeness	strmgCAMI2_long_read_sample_56	1.0
Gold standard	strain	Purity	strmgCAMI2_long_read_sample_56	1.0
Gold standard	strain	F1 score	strmgCAMI2_long_read_sample_56	1.0
Gold standard	strain	Jaccard index	strmgCAMI2_long_read_sample_56	1.0
Gold standard	superkingdom	L1 norm error	strmgCAMI2_long_read_sample_56	0.0
Gold standard	phylum	L1 norm error	strmgCAMI2_long_read_sample_56	0.0
Gold standard	class	L1 norm error	strmgCAMI2_long_read_sample_56	0.0
Gold standard	order	L1 norm error	strmgCAMI2_long_read_sample_56	0.0
Gold standard	family	L1 norm error	strmgCAMI2_long_read_sample_56	0.0
Gold standard	genus	L1 norm error	strmgCAMI2_long_read_sample_56	0.0
Gold standard	species	L1 norm error	strmgCAMI2_long_read_sample_56	0.0
Gold standard	strain	L1 norm error	strmgCAMI2_long_read_sample_56	0.0
Gold standard	na	Weighted UniFrac error	strmgCAMI2_long_read_sample_56	0.0
Gold standard	na	Unweighted UniFrac error	strmgCAMI2_long_read_sample_56	0.0
Gold standard	na	Weighted UniFrac (CAMI)	strmgCAMI2_long_read_sample_56	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	strmgCAMI2_long_read_sample_56	0.0
Gold standard	superkingdom	Sum of abundances	strmgCAMI2_long_read_sample_56	1.0
Gold standard	phylum	Sum of abundances	strmgCAMI2_long_read_sample_56	1.0
Gold standard	class	Sum of abundances	strmgCAMI2_long_read_sample_56	0.999999
Gold standard	order	Sum of abundances	strmgCAMI2_long_read_sample_56	1.0
Gold standard	family	Sum of abundances	strmgCAMI2_long_read_sample_56	0.997721
Gold standard	genus	Sum of abundances	strmgCAMI2_long_read_sample_56	0.932068
Gold standard	species	Sum of abundances	strmgCAMI2_long_read_sample_56	0.930341
Gold standard	strain	Sum of abundances	strmgCAMI2_long_read_sample_56	1.0000029999999984
Gold standard	superkingdom	Taxon counts	strmgCAMI2_long_read_sample_56	1.0
Gold standard	phylum	Taxon counts	strmgCAMI2_long_read_sample_56	4.0
Gold standard	class	Taxon counts	strmgCAMI2_long_read_sample_56	5.0
Gold standard	order	Taxon counts	strmgCAMI2_long_read_sample_56	6.0
Gold standard	family	Taxon counts	strmgCAMI2_long_read_sample_56	9.0
Gold standard	genus	Taxon counts	strmgCAMI2_long_read_sample_56	12.0
Gold standard	species	Taxon counts	strmgCAMI2_long_read_sample_56	20.0
Gold standard	strain	Taxon counts	strmgCAMI2_long_read_sample_56	408.0
Gold standard	superkingdom	Bray-Curtis distance	strmgCAMI2_long_read_sample_57	0.0
Gold standard	phylum	Bray-Curtis distance	strmgCAMI2_long_read_sample_57	0.0
Gold standard	class	Bray-Curtis distance	strmgCAMI2_long_read_sample_57	0.0
Gold standard	order	Bray-Curtis distance	strmgCAMI2_long_read_sample_57	0.0
Gold standard	family	Bray-Curtis distance	strmgCAMI2_long_read_sample_57	0.0
Gold standard	genus	Bray-Curtis distance	strmgCAMI2_long_read_sample_57	0.0
Gold standard	species	Bray-Curtis distance	strmgCAMI2_long_read_sample_57	0.0
Gold standard	strain	Bray-Curtis distance	strmgCAMI2_long_read_sample_57	0.0
Gold standard	superkingdom	Shannon diversity	strmgCAMI2_long_read_sample_57	0.0
Gold standard	superkingdom	Shannon equitability	strmgCAMI2_long_read_sample_57	0.0
Gold standard	phylum	Shannon diversity	strmgCAMI2_long_read_sample_57	0.6826460821721915
Gold standard	phylum	Shannon equitability	strmgCAMI2_long_read_sample_57	0.49242505871605025
Gold standard	class	Shannon diversity	strmgCAMI2_long_read_sample_57	0.6829256328524446
Gold standard	class	Shannon equitability	strmgCAMI2_long_read_sample_57	0.42432555339745515
Gold standard	order	Shannon diversity	strmgCAMI2_long_read_sample_57	0.7711106159692707
Gold standard	order	Shannon equitability	strmgCAMI2_long_read_sample_57	0.43036502901892787
Gold standard	family	Shannon diversity	strmgCAMI2_long_read_sample_57	0.993004616068437
Gold standard	family	Shannon equitability	strmgCAMI2_long_read_sample_57	0.45193587688350684
Gold standard	genus	Shannon diversity	strmgCAMI2_long_read_sample_57	1.2025778860617062
Gold standard	genus	Shannon equitability	strmgCAMI2_long_read_sample_57	0.48395294292616753
Gold standard	species	Shannon diversity	strmgCAMI2_long_read_sample_57	1.2400262033112952
Gold standard	species	Shannon equitability	strmgCAMI2_long_read_sample_57	0.41393091574241
Gold standard	strain	Shannon diversity	strmgCAMI2_long_read_sample_57	3.7449794199205604
Gold standard	strain	Shannon equitability	strmgCAMI2_long_read_sample_57	0.6232477702907174
Gold standard	superkingdom	True positives	strmgCAMI2_long_read_sample_57	1.0
Gold standard	superkingdom	False negatives	strmgCAMI2_long_read_sample_57	0.0
Gold standard	superkingdom	False positives	strmgCAMI2_long_read_sample_57	0.0
Gold standard	superkingdom	Completeness	strmgCAMI2_long_read_sample_57	1.0
Gold standard	superkingdom	Purity	strmgCAMI2_long_read_sample_57	1.0
Gold standard	superkingdom	F1 score	strmgCAMI2_long_read_sample_57	1.0
Gold standard	superkingdom	Jaccard index	strmgCAMI2_long_read_sample_57	1.0
Gold standard	phylum	True positives	strmgCAMI2_long_read_sample_57	4.0
Gold standard	phylum	False negatives	strmgCAMI2_long_read_sample_57	0.0
Gold standard	phylum	False positives	strmgCAMI2_long_read_sample_57	0.0
Gold standard	phylum	Completeness	strmgCAMI2_long_read_sample_57	1.0
Gold standard	phylum	Purity	strmgCAMI2_long_read_sample_57	1.0
Gold standard	phylum	F1 score	strmgCAMI2_long_read_sample_57	1.0
Gold standard	phylum	Jaccard index	strmgCAMI2_long_read_sample_57	1.0
Gold standard	class	True positives	strmgCAMI2_long_read_sample_57	5.0
Gold standard	class	False negatives	strmgCAMI2_long_read_sample_57	0.0
Gold standard	class	False positives	strmgCAMI2_long_read_sample_57	0.0
Gold standard	class	Completeness	strmgCAMI2_long_read_sample_57	1.0
Gold standard	class	Purity	strmgCAMI2_long_read_sample_57	1.0
Gold standard	class	F1 score	strmgCAMI2_long_read_sample_57	1.0
Gold standard	class	Jaccard index	strmgCAMI2_long_read_sample_57	1.0
Gold standard	order	True positives	strmgCAMI2_long_read_sample_57	6.0
Gold standard	order	False negatives	strmgCAMI2_long_read_sample_57	0.0
Gold standard	order	False positives	strmgCAMI2_long_read_sample_57	0.0
Gold standard	order	Completeness	strmgCAMI2_long_read_sample_57	1.0
Gold standard	order	Purity	strmgCAMI2_long_read_sample_57	1.0
Gold standard	order	F1 score	strmgCAMI2_long_read_sample_57	1.0
Gold standard	order	Jaccard index	strmgCAMI2_long_read_sample_57	1.0
Gold standard	family	True positives	strmgCAMI2_long_read_sample_57	9.0
Gold standard	family	False negatives	strmgCAMI2_long_read_sample_57	0.0
Gold standard	family	False positives	strmgCAMI2_long_read_sample_57	0.0
Gold standard	family	Completeness	strmgCAMI2_long_read_sample_57	1.0
Gold standard	family	Purity	strmgCAMI2_long_read_sample_57	1.0
Gold standard	family	F1 score	strmgCAMI2_long_read_sample_57	1.0
Gold standard	family	Jaccard index	strmgCAMI2_long_read_sample_57	1.0
Gold standard	genus	True positives	strmgCAMI2_long_read_sample_57	12.0
Gold standard	genus	False negatives	strmgCAMI2_long_read_sample_57	0.0
Gold standard	genus	False positives	strmgCAMI2_long_read_sample_57	0.0
Gold standard	genus	Completeness	strmgCAMI2_long_read_sample_57	1.0
Gold standard	genus	Purity	strmgCAMI2_long_read_sample_57	1.0
Gold standard	genus	F1 score	strmgCAMI2_long_read_sample_57	1.0
Gold standard	genus	Jaccard index	strmgCAMI2_long_read_sample_57	1.0
Gold standard	species	True positives	strmgCAMI2_long_read_sample_57	20.0
Gold standard	species	False negatives	strmgCAMI2_long_read_sample_57	0.0
Gold standard	species	False positives	strmgCAMI2_long_read_sample_57	0.0
Gold standard	species	Completeness	strmgCAMI2_long_read_sample_57	1.0
Gold standard	species	Purity	strmgCAMI2_long_read_sample_57	1.0
Gold standard	species	F1 score	strmgCAMI2_long_read_sample_57	1.0
Gold standard	species	Jaccard index	strmgCAMI2_long_read_sample_57	1.0
Gold standard	strain	True positives	strmgCAMI2_long_read_sample_57	407.0
Gold standard	strain	False negatives	strmgCAMI2_long_read_sample_57	0.0
Gold standard	strain	False positives	strmgCAMI2_long_read_sample_57	0.0
Gold standard	strain	Completeness	strmgCAMI2_long_read_sample_57	1.0
Gold standard	strain	Purity	strmgCAMI2_long_read_sample_57	1.0
Gold standard	strain	F1 score	strmgCAMI2_long_read_sample_57	1.0
Gold standard	strain	Jaccard index	strmgCAMI2_long_read_sample_57	1.0
Gold standard	superkingdom	L1 norm error	strmgCAMI2_long_read_sample_57	0.0
Gold standard	phylum	L1 norm error	strmgCAMI2_long_read_sample_57	0.0
Gold standard	class	L1 norm error	strmgCAMI2_long_read_sample_57	0.0
Gold standard	order	L1 norm error	strmgCAMI2_long_read_sample_57	0.0
Gold standard	family	L1 norm error	strmgCAMI2_long_read_sample_57	0.0
Gold standard	genus	L1 norm error	strmgCAMI2_long_read_sample_57	0.0
Gold standard	species	L1 norm error	strmgCAMI2_long_read_sample_57	0.0
Gold standard	strain	L1 norm error	strmgCAMI2_long_read_sample_57	0.0
Gold standard	na	Weighted UniFrac error	strmgCAMI2_long_read_sample_57	0.0
Gold standard	na	Unweighted UniFrac error	strmgCAMI2_long_read_sample_57	0.0
Gold standard	na	Weighted UniFrac (CAMI)	strmgCAMI2_long_read_sample_57	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	strmgCAMI2_long_read_sample_57	0.0
Gold standard	superkingdom	Sum of abundances	strmgCAMI2_long_read_sample_57	1.0
Gold standard	phylum	Sum of abundances	strmgCAMI2_long_read_sample_57	0.999999
Gold standard	class	Sum of abundances	strmgCAMI2_long_read_sample_57	0.999999
Gold standard	order	Sum of abundances	strmgCAMI2_long_read_sample_57	0.999999
Gold standard	family	Sum of abundances	strmgCAMI2_long_read_sample_57	0.9999750000000002
Gold standard	genus	Sum of abundances	strmgCAMI2_long_read_sample_57	0.9601150000000002
Gold standard	species	Sum of abundances	strmgCAMI2_long_read_sample_57	0.953046
Gold standard	strain	Sum of abundances	strmgCAMI2_long_read_sample_57	1.0000080000000005
Gold standard	superkingdom	Taxon counts	strmgCAMI2_long_read_sample_57	1.0
Gold standard	phylum	Taxon counts	strmgCAMI2_long_read_sample_57	4.0
Gold standard	class	Taxon counts	strmgCAMI2_long_read_sample_57	5.0
Gold standard	order	Taxon counts	strmgCAMI2_long_read_sample_57	6.0
Gold standard	family	Taxon counts	strmgCAMI2_long_read_sample_57	9.0
Gold standard	genus	Taxon counts	strmgCAMI2_long_read_sample_57	12.0
Gold standard	species	Taxon counts	strmgCAMI2_long_read_sample_57	20.0
Gold standard	strain	Taxon counts	strmgCAMI2_long_read_sample_57	407.0
Gold standard	superkingdom	Bray-Curtis distance	strmgCAMI2_long_read_sample_58	0.0
Gold standard	phylum	Bray-Curtis distance	strmgCAMI2_long_read_sample_58	0.0
Gold standard	class	Bray-Curtis distance	strmgCAMI2_long_read_sample_58	0.0
Gold standard	order	Bray-Curtis distance	strmgCAMI2_long_read_sample_58	0.0
Gold standard	family	Bray-Curtis distance	strmgCAMI2_long_read_sample_58	0.0
Gold standard	genus	Bray-Curtis distance	strmgCAMI2_long_read_sample_58	0.0
Gold standard	species	Bray-Curtis distance	strmgCAMI2_long_read_sample_58	0.0
Gold standard	strain	Bray-Curtis distance	strmgCAMI2_long_read_sample_58	0.0
Gold standard	superkingdom	Shannon diversity	strmgCAMI2_long_read_sample_58	0.0
Gold standard	superkingdom	Shannon equitability	strmgCAMI2_long_read_sample_58	0.0
Gold standard	phylum	Shannon diversity	strmgCAMI2_long_read_sample_58	0.6944197206253258
Gold standard	phylum	Shannon equitability	strmgCAMI2_long_read_sample_58	0.5009179436208284
Gold standard	class	Shannon diversity	strmgCAMI2_long_read_sample_58	0.6946492071582241
Gold standard	class	Shannon equitability	strmgCAMI2_long_read_sample_58	0.43160981967154144
Gold standard	order	Shannon diversity	strmgCAMI2_long_read_sample_58	0.799681864464674
Gold standard	order	Shannon equitability	strmgCAMI2_long_read_sample_58	0.4463109464180488
Gold standard	family	Shannon diversity	strmgCAMI2_long_read_sample_58	1.0104993664630662
Gold standard	family	Shannon equitability	strmgCAMI2_long_read_sample_58	0.45989808091812523
Gold standard	genus	Shannon diversity	strmgCAMI2_long_read_sample_58	1.2554769048722976
Gold standard	genus	Shannon equitability	strmgCAMI2_long_read_sample_58	0.5052410741383015
Gold standard	species	Shannon diversity	strmgCAMI2_long_read_sample_58	1.309033411296574
Gold standard	species	Shannon equitability	strmgCAMI2_long_read_sample_58	0.43696608767498457
Gold standard	strain	Shannon diversity	strmgCAMI2_long_read_sample_58	4.160030324216645
Gold standard	strain	Shannon equitability	strmgCAMI2_long_read_sample_58	0.6923214611322998
Gold standard	superkingdom	True positives	strmgCAMI2_long_read_sample_58	1.0
Gold standard	superkingdom	False negatives	strmgCAMI2_long_read_sample_58	0.0
Gold standard	superkingdom	False positives	strmgCAMI2_long_read_sample_58	0.0
Gold standard	superkingdom	Completeness	strmgCAMI2_long_read_sample_58	1.0
Gold standard	superkingdom	Purity	strmgCAMI2_long_read_sample_58	1.0
Gold standard	superkingdom	F1 score	strmgCAMI2_long_read_sample_58	1.0
Gold standard	superkingdom	Jaccard index	strmgCAMI2_long_read_sample_58	1.0
Gold standard	phylum	True positives	strmgCAMI2_long_read_sample_58	4.0
Gold standard	phylum	False negatives	strmgCAMI2_long_read_sample_58	0.0
Gold standard	phylum	False positives	strmgCAMI2_long_read_sample_58	0.0
Gold standard	phylum	Completeness	strmgCAMI2_long_read_sample_58	1.0
Gold standard	phylum	Purity	strmgCAMI2_long_read_sample_58	1.0
Gold standard	phylum	F1 score	strmgCAMI2_long_read_sample_58	1.0
Gold standard	phylum	Jaccard index	strmgCAMI2_long_read_sample_58	1.0
Gold standard	class	True positives	strmgCAMI2_long_read_sample_58	5.0
Gold standard	class	False negatives	strmgCAMI2_long_read_sample_58	0.0
Gold standard	class	False positives	strmgCAMI2_long_read_sample_58	0.0
Gold standard	class	Completeness	strmgCAMI2_long_read_sample_58	1.0
Gold standard	class	Purity	strmgCAMI2_long_read_sample_58	1.0
Gold standard	class	F1 score	strmgCAMI2_long_read_sample_58	1.0
Gold standard	class	Jaccard index	strmgCAMI2_long_read_sample_58	1.0
Gold standard	order	True positives	strmgCAMI2_long_read_sample_58	6.0
Gold standard	order	False negatives	strmgCAMI2_long_read_sample_58	0.0
Gold standard	order	False positives	strmgCAMI2_long_read_sample_58	0.0
Gold standard	order	Completeness	strmgCAMI2_long_read_sample_58	1.0
Gold standard	order	Purity	strmgCAMI2_long_read_sample_58	1.0
Gold standard	order	F1 score	strmgCAMI2_long_read_sample_58	1.0
Gold standard	order	Jaccard index	strmgCAMI2_long_read_sample_58	1.0
Gold standard	family	True positives	strmgCAMI2_long_read_sample_58	9.0
Gold standard	family	False negatives	strmgCAMI2_long_read_sample_58	0.0
Gold standard	family	False positives	strmgCAMI2_long_read_sample_58	0.0
Gold standard	family	Completeness	strmgCAMI2_long_read_sample_58	1.0
Gold standard	family	Purity	strmgCAMI2_long_read_sample_58	1.0
Gold standard	family	F1 score	strmgCAMI2_long_read_sample_58	1.0
Gold standard	family	Jaccard index	strmgCAMI2_long_read_sample_58	1.0
Gold standard	genus	True positives	strmgCAMI2_long_read_sample_58	12.0
Gold standard	genus	False negatives	strmgCAMI2_long_read_sample_58	0.0
Gold standard	genus	False positives	strmgCAMI2_long_read_sample_58	0.0
Gold standard	genus	Completeness	strmgCAMI2_long_read_sample_58	1.0
Gold standard	genus	Purity	strmgCAMI2_long_read_sample_58	1.0
Gold standard	genus	F1 score	strmgCAMI2_long_read_sample_58	1.0
Gold standard	genus	Jaccard index	strmgCAMI2_long_read_sample_58	1.0
Gold standard	species	True positives	strmgCAMI2_long_read_sample_58	20.0
Gold standard	species	False negatives	strmgCAMI2_long_read_sample_58	0.0
Gold standard	species	False positives	strmgCAMI2_long_read_sample_58	0.0
Gold standard	species	Completeness	strmgCAMI2_long_read_sample_58	1.0
Gold standard	species	Purity	strmgCAMI2_long_read_sample_58	1.0
Gold standard	species	F1 score	strmgCAMI2_long_read_sample_58	1.0
Gold standard	species	Jaccard index	strmgCAMI2_long_read_sample_58	1.0
Gold standard	strain	True positives	strmgCAMI2_long_read_sample_58	407.0
Gold standard	strain	False negatives	strmgCAMI2_long_read_sample_58	0.0
Gold standard	strain	False positives	strmgCAMI2_long_read_sample_58	0.0
Gold standard	strain	Completeness	strmgCAMI2_long_read_sample_58	1.0
Gold standard	strain	Purity	strmgCAMI2_long_read_sample_58	1.0
Gold standard	strain	F1 score	strmgCAMI2_long_read_sample_58	1.0
Gold standard	strain	Jaccard index	strmgCAMI2_long_read_sample_58	1.0
Gold standard	superkingdom	L1 norm error	strmgCAMI2_long_read_sample_58	0.0
Gold standard	phylum	L1 norm error	strmgCAMI2_long_read_sample_58	0.0
Gold standard	class	L1 norm error	strmgCAMI2_long_read_sample_58	0.0
Gold standard	order	L1 norm error	strmgCAMI2_long_read_sample_58	0.0
Gold standard	family	L1 norm error	strmgCAMI2_long_read_sample_58	0.0
Gold standard	genus	L1 norm error	strmgCAMI2_long_read_sample_58	0.0
Gold standard	species	L1 norm error	strmgCAMI2_long_read_sample_58	0.0
Gold standard	strain	L1 norm error	strmgCAMI2_long_read_sample_58	0.0
Gold standard	na	Weighted UniFrac error	strmgCAMI2_long_read_sample_58	0.0
Gold standard	na	Unweighted UniFrac error	strmgCAMI2_long_read_sample_58	0.0
Gold standard	na	Weighted UniFrac (CAMI)	strmgCAMI2_long_read_sample_58	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	strmgCAMI2_long_read_sample_58	0.0
Gold standard	superkingdom	Sum of abundances	strmgCAMI2_long_read_sample_58	1.0
Gold standard	phylum	Sum of abundances	strmgCAMI2_long_read_sample_58	1.0
Gold standard	class	Sum of abundances	strmgCAMI2_long_read_sample_58	0.9999990000000001
Gold standard	order	Sum of abundances	strmgCAMI2_long_read_sample_58	1.0
Gold standard	family	Sum of abundances	strmgCAMI2_long_read_sample_58	0.999978
Gold standard	genus	Sum of abundances	strmgCAMI2_long_read_sample_58	0.9636379999999999
Gold standard	species	Sum of abundances	strmgCAMI2_long_read_sample_58	0.9631280000000001
Gold standard	strain	Sum of abundances	strmgCAMI2_long_read_sample_58	0.9999829999999998
Gold standard	superkingdom	Taxon counts	strmgCAMI2_long_read_sample_58	1.0
Gold standard	phylum	Taxon counts	strmgCAMI2_long_read_sample_58	4.0
Gold standard	class	Taxon counts	strmgCAMI2_long_read_sample_58	5.0
Gold standard	order	Taxon counts	strmgCAMI2_long_read_sample_58	6.0
Gold standard	family	Taxon counts	strmgCAMI2_long_read_sample_58	9.0
Gold standard	genus	Taxon counts	strmgCAMI2_long_read_sample_58	12.0
Gold standard	species	Taxon counts	strmgCAMI2_long_read_sample_58	20.0
Gold standard	strain	Taxon counts	strmgCAMI2_long_read_sample_58	407.0
Gold standard	superkingdom	Bray-Curtis distance	strmgCAMI2_long_read_sample_59	0.0
Gold standard	phylum	Bray-Curtis distance	strmgCAMI2_long_read_sample_59	0.0
Gold standard	class	Bray-Curtis distance	strmgCAMI2_long_read_sample_59	0.0
Gold standard	order	Bray-Curtis distance	strmgCAMI2_long_read_sample_59	0.0
Gold standard	family	Bray-Curtis distance	strmgCAMI2_long_read_sample_59	0.0
Gold standard	genus	Bray-Curtis distance	strmgCAMI2_long_read_sample_59	0.0
Gold standard	species	Bray-Curtis distance	strmgCAMI2_long_read_sample_59	0.0
Gold standard	strain	Bray-Curtis distance	strmgCAMI2_long_read_sample_59	0.0
Gold standard	superkingdom	Shannon diversity	strmgCAMI2_long_read_sample_59	0.0
Gold standard	superkingdom	Shannon equitability	strmgCAMI2_long_read_sample_59	0.0
Gold standard	phylum	Shannon diversity	strmgCAMI2_long_read_sample_59	0.7654227433044272
Gold standard	phylum	Shannon equitability	strmgCAMI2_long_read_sample_59	0.5521357979744616
